"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"144",7.45162683345631e-69,0.286503383810566,0.781,0.617,1.49032536669126e-65,"3","HMGCS1"
"145",3.63918009561271e-66,0.380007124852121,0.819,0.699,7.27836019122542e-63,"3","SDC3"
"146",1.20386892587544e-53,0.360917973835242,0.741,0.644,2.40773785175089e-50,"3","CADM2"
"147",5.89185065313367e-44,0.456033623689688,0.624,0.506,1.17837013062673e-40,"3","LIMA1"
"148",2.46017983374264e-40,0.437420084696273,0.708,0.653,4.92035966748529e-37,"3","TCF12"
"149",2.83442403865912e-39,0.336676241056863,0.724,0.663,5.66884807731825e-36,"3","MAP2"
"150",7.16275978520089e-33,0.398632080015542,0.51,0.388,1.43255195704018e-29,"3","NPPA"
"151",8.49196836512478e-33,0.505257429970853,0.554,0.455,1.69839367302496e-29,"3","SOX8"
"152",7.40763420214226e-32,0.341765118460198,0.719,0.663,1.48152684042845e-28,"3","CSPG5"
"153",1.14431430479417e-27,0.30392208141764,0.672,0.585,2.28862860958834e-24,"3","DPP6"
"154",1.22916517071932e-25,0.304354431476636,0.737,0.66,2.45833034143864e-22,"3","TCF4"
"155",3.21738416786562e-25,0.439181503048523,0.628,0.593,6.43476833573124e-22,"3","LRRN1"
"156",1.29362718569112e-21,0.427234032090251,0.564,0.502,2.58725437138224e-18,"3","DSCAM"
"157",3.46933568061289e-19,0.469383304649479,0.574,0.543,6.93867136122578e-16,"3","OLIG2"
"158",1.09108843878839e-15,0.327484161983372,0.692,0.678,2.18217687757677e-12,"3","NKAIN4"
"159",1.28289808906637e-13,0.377725999396183,0.461,0.338,2.56579617813273e-10,"3","CHD7"
"160",2.71726737086241e-12,0.37992534668827,0.57,0.535,5.43453474172482e-09,"3","HES6"
"161",7.17185183443719e-12,0.359434920679037,0.513,0.419,1.43437036688744e-08,"3","GRIA2"
"162",7.83178495334514e-10,0.272764953360584,0.482,0.375,1.56635699066903e-06,"3","TNK2"
"163",8.77679861020744e-10,0.385526804096965,0.466,0.374,1.75535972204149e-06,"3","SHD"
"164",2.59119350152373e-06,0.298717553266232,0.417,0.457,0.00518238700304745,"3","NEU4"
"165",1.61756413684616e-05,0.308082360566068,0.43,0.314,0.0323512827369233,"3","SCG3"
"166",0,1.03975685308209,0.896,0.775,0,"4","CHI3L1"
"167",0,1.0325509950727,0.928,0.827,0,"4","MT1G"
"168",0,1.0269754921236,0.984,0.911,0,"4","MT1X"
"169",0,0.883175147549774,0.916,0.788,0,"4","LGALS3"
"170",0,0.841503032776313,0.935,0.852,0,"4","MT1XP1"
"171",0,0.702068771740956,0.967,0.884,0,"4","MT2P1"
"172",0,0.645046902392615,0.997,0.986,0,"4","MT2A"
"173",6.39332950327988e-224,0.498058900623906,0.78,0.637,1.27866590065598e-220,"4","MT1A"
"174",1.17378620242559e-174,0.959815958556481,0.839,0.714,2.34757240485118e-171,"4","VEGFA"
"175",2.33475281798165e-161,1.03457119265183,0.776,0.564,4.6695056359633e-158,"4","IGFBP5"
"176",1.85184651734254e-158,0.339904542954478,0.827,0.745,3.70369303468508e-155,"4","GRB10"
"177",2.368045035382e-147,0.363200463898597,0.697,0.565,4.736090070764e-144,"4","MT1P1"
"178",1.4801206820151e-125,0.328944034812175,0.869,0.814,2.9602413640302e-122,"4","METTL7B"
"179",4.44347554446251e-106,0.254126373689108,0.791,0.64,8.88695108892502e-103,"4","OCIAD2"
"180",7.11629391193787e-104,0.269215396137983,0.991,0.973,1.42325878238757e-100,"4","TMSB10"
"181",2.68594307107456e-96,0.287162448845503,0.7,0.608,5.37188614214912e-93,"4","CITED1"
"182",1.80530634702999e-89,0.282770269458807,0.982,0.954,3.61061269405998e-86,"4","VIM"
"183",1.76234134828448e-87,0.585784761716676,0.556,0.358,3.52468269656897e-84,"4","AKAP12"
"184",1.67026263269505e-83,0.455413561180694,0.691,0.591,3.3405252653901e-80,"4","TNFRSF12A"
"185",1.00373668555204e-82,0.278225719287358,0.929,0.857,2.00747337110409e-79,"4","CRYAB"
"186",3.53655012591818e-80,0.53553494089035,0.689,0.565,7.07310025183636e-77,"4","HILPDA"
"187",1.16533807838369e-77,0.298580972132516,0.948,0.901,2.33067615676737e-74,"4","TIMP1"
"188",7.45717224611597e-77,0.323906142357905,0.735,0.682,1.49143444922319e-73,"4","CA12"
"189",1.57472589939909e-73,0.252214611432982,0.909,0.827,3.14945179879818e-70,"4","FABP5"
"190",3.39500303690696e-73,0.341762390215029,0.878,0.804,6.79000607381393e-70,"4","IGFBP2"
"191",5.29959391458773e-68,0.521452294620999,0.643,0.517,1.05991878291755e-64,"4","GAP43"
"192",4.26496417429734e-52,0.346378137333871,0.905,0.824,8.52992834859467e-49,"4","CD9"
"193",5.17666523031073e-43,0.577675441787046,0.683,0.625,1.03533304606215e-39,"4","NDRG1"
"194",5.4829648413065e-21,0.361192621462988,0.476,0.365,1.0965929682613e-17,"4","ADM"
"195",1.46385129808165e-20,0.250276649579459,0.722,0.694,2.92770259616329e-17,"4","PLOD2"
"196",0,1.28359363510322,0.892,0.87,0,"5","MT-CO1"
"197",0,1.15103081728786,0.899,0.857,0,"5","MT-CO2"
"198",0,1.10654674521687,0.908,0.854,0,"5","MT-CO3"
"199",0,1.08659218730068,0.886,0.852,0,"5","MT-ND4"
"200",1.75419021516077e-288,1.00135188421059,0.924,0.89,3.50838043032154e-285,"5","MT-RNR2"
