"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"47",3.93090803548769e-38,0.96524324810483,0.557,0.313,1.08324032733934e-33,"0","BCYRN1"
"48",1.18536058208027e-34,0.688076318206653,0.373,0.163,3.26649815603861e-30,"0","AQP1"
"49",9.95301210659183e-32,0.646270354603266,0.443,0.221,2.74275154621351e-27,"0","APOC1"
"50",2.74570054748834e-27,0.679517817408139,0.504,0.29,7.56632699871363e-23,"0","HIST2H2AA4"
"51",2.41932133641326e-115,1.00178115303532,0.97,0.575,6.66692380675403e-111,"1","EGR1"
"52",7.77849964800058e-115,0.977281880525756,0.915,0.503,2.14352114799952e-110,"1","ATF3"
"53",6.86909054140332e-114,1.05623413611214,0.844,0.39,1.89291528049451e-109,"1","GEM"
"54",1.27231334068183e-107,0.834180409347054,0.993,0.904,3.50611387291692e-103,"1","NEAT1"
"55",4.8318361594834e-104,0.79498807762607,0.972,0.712,1.33150909046884e-99,"1","SQSTM1"
"56",6.29339358094142e-99,0.932173930739079,0.791,0.367,1.73427046910003e-94,"1","HLA-E"
"57",2.69010216239287e-97,0.886707394887618,0.924,0.629,7.41311452890604e-93,"1","BTG2"
"58",4.77491733420607e-95,0.850213499917349,0.628,0.202,1.31582396978717e-90,"1","EGR2"
"59",8.56165104650085e-91,0.82882336748733,0.807,0.398,2.35933417888424e-86,"1","MERTK"
"60",9.41533843573774e-85,0.736025682982781,0.915,0.578,2.59458481273625e-80,"1","JUNB"
"61",3.2386788073051e-84,0.871281841901957,0.606,0.207,8.92482718929067e-80,"1","FOSB"
"62",1.50283240560113e-80,0.810485757498499,0.774,0.392,4.14135526011504e-76,"1","KLF6"
"63",7.75437873409173e-80,0.670026821990314,0.978,0.733,2.13687414775366e-75,"1","FOS"
"64",1.24471204852212e-78,0.690336114214987,0.785,0.377,3.43005299211241e-74,"1","CD44"
"65",4.70257756591096e-76,0.879774869421664,0.856,0.525,1.29588929983808e-71,"1","GADD45B"
"66",2.18592491856838e-74,0.759872294411362,0.835,0.533,6.02375329809888e-70,"1","ZFP36L2"
"67",4.55833236108182e-70,0.709085111868049,0.861,0.62,1.25613964874332e-65,"1","MCL1"
"68",6.88824626829631e-70,0.75884071357731,0.783,0.421,1.89819402415441e-65,"1","SOD2"
"69",4.53301660392746e-65,0.709481117025782,0.746,0.398,1.24916338554429e-60,"1","AHNAK"
"70",1.4880648256767e-64,0.718773315369522,0.644,0.285,4.10066024011727e-60,"1","UPP1"
"71",1.6223001689689e-64,0.652377709022511,0.867,0.516,4.47057257562759e-60,"1","HLA-B"
"72",4.98519685228261e-64,0.701654295657029,0.478,0.159,1.37377069658352e-59,"1","ARID5A"
"73",9.67158171279804e-62,0.53829095679363,0.95,0.737,2.66519777259576e-57,"1","PON2"
"74",1.64709385795449e-61,0.809907173695931,0.772,0.463,4.5388965443652e-57,"1","GPX3"
"75",1.65655901746388e-61,0.599013232402072,0.478,0.159,4.5649796844252e-57,"1","IRF1"
"76",1.05707258560663e-60,0.584886206871151,0.83,0.505,2.9129749241562e-56,"1","TPP1"
"77",5.05446620726204e-60,0.701119770715183,0.556,0.22,1.3928592527352e-55,"1","CDKN1A"
"78",1.1863682671193e-59,0.599847897445651,0.83,0.539,3.26927503370065e-55,"1","VMP1"
"79",1.6570562000015e-59,0.571837116622552,0.867,0.524,4.56634977034414e-55,"1","GSN"
"80",5.85254482705192e-58,0.586866676820191,0.715,0.356,1.6127857779907e-53,"1","NRP2"
"81",6.64145182885697e-58,0.536572619006469,0.959,0.786,1.83018488047811e-53,"1","HLA-A"
"82",6.06056713284455e-57,0.547458579576805,0.944,0.712,1.67011048479797e-52,"1","ASAH1"
"83",3.78088805396387e-56,0.599433735188278,0.885,0.551,1.04189932103082e-51,"1","FBXO32"
"84",2.82822314945417e-54,0.719202067384333,0.774,0.473,7.79373453295087e-50,"1","HEXB"
"85",6.36093092296479e-54,0.576249909392771,0.819,0.474,1.75288173444141e-49,"1","CTSH"
"86",1.10482344446472e-52,0.578792241262472,0.911,0.702,3.04456196591142e-48,"1","ZFP36L1"
"87",6.27722817931165e-52,0.587276146701355,0.574,0.257,1.72981576937291e-47,"1","TIMP3"
"88",1.11149747112405e-51,0.570798016466064,0.602,0.277,3.06295358117654e-47,"1","BHLHE41"
"89",6.20115349874528e-50,0.560568611474216,0.909,0.78,1.70885186964924e-45,"1","JUND"
"90",8.39710486024658e-50,0.571194055547361,0.702,0.379,2.31399018633815e-45,"1","MAF"
"91",1.86841777023811e-49,0.672499938313659,0.598,0.285,5.14879884944515e-45,"1","CEBPD"
"92",8.68924959700403e-46,0.537658786558762,0.678,0.374,2.3944965114464e-41,"1","EDNRB"
"93",2.04166292213515e-45,0.665647109876468,0.681,0.385,5.62621051452783e-41,"1","GADD45A"
"94",1.24817695259008e-43,0.602603156680497,0.596,0.31,3.43960122825249e-39,"1","RARRES3"
"95",9.2003971287334e-42,0.629607285357725,0.443,0.184,2.53535343676506e-37,"1","IFIT3"
"96",1.17309692268582e-37,0.783928361547956,0.254,0.071,3.23270318984531e-33,"1","PMEL"
"97",1.4626107007248e-36,0.548990584184219,0.706,0.476,4.03051630798734e-32,"1","IFI16"
"98",2.9348835001951e-30,0.544413909255859,0.746,0.521,8.08765846148765e-26,"1","MID1IP1"
"99",3.86276020791533e-28,0.603155878364015,0.431,0.224,1.06446083049523e-23,"1","INSIG1"
"100",3.05061968927167e-27,0.617876982110231,0.796,0.671,8.40659267772595e-23,"1","C11orf96"
"101",0,1.7326297987897,0.819,0.077,0,"2","TYMS"
"102",0,1.59058900766859,0.717,0.046,0,"2","KIAA0101"
"103",0,1.54680713417948,0.717,0.041,0,"2","RRM2"
"104",5.54874529080113e-250,1.03408753877224,0.554,0.023,1.52906773978607e-245,"2","MYBL2"
"105",1.34779009456953e-242,1.18498847075585,0.768,0.087,3.71410516360524e-238,"2","BIRC5"
"106",2.25232240882621e-241,1.24289854832172,0.779,0.095,6.20672486200239e-237,"2","TOP2A"
"107",8.18458599852955e-239,1.01342690829766,0.81,0.103,2.25542636361479e-234,"2","UBE2C"
"108",1.04187991818085e-224,1.070374015521,0.592,0.045,2.87110849053098e-220,"2","CENPU"
"109",1.9529048769483e-223,1.15586655737591,0.682,0.078,5.38161996940644e-219,"2","ZWINT"
"110",2.11212376175535e-214,1.74249615498299,0.982,0.539,5.82037945026921e-210,"2","HMGN2"
"111",7.00915421715673e-212,1.6186560381242,0.954,0.364,1.93151262762188e-207,"2","HMGB2"
"112",3.70041386440647e-206,1.09006883846492,0.645,0.072,1.01972304861449e-201,"2","FOXM1"
"113",2.02900001061204e-201,1.06185197461885,0.647,0.084,5.5913153292436e-197,"2","ORC6"
"114",1.59743654913595e-197,1.09104532362398,0.565,0.055,4.40205589845392e-193,"2","HELLS"
"115",5.21589370649023e-196,1.16895312376361,0.711,0.122,1.43734382869751e-191,"2","RNASEH2A"
"116",4.70701948759601e-193,1.32259416957021,0.874,0.252,1.29711336019683e-188,"2","TMPO"
"117",6.12030442055558e-189,1.3400567622141,0.912,0.287,1.6865722891725e-184,"2","TMSB15A"
"118",1.68532369904517e-188,1.59075839577103,0.874,0.319,4.64424651745876e-184,"2","PCNA"
"119",1.19606816224312e-186,1.03559382967841,0.629,0.075,3.29600503469337e-182,"2","NUSAP1"
"120",1.54629076304818e-186,1.36185301670224,0.815,0.215,4.26111345573188e-182,"2","MCM7"
"121",2.56605186987026e-184,1.15507712234699,1,0.908,7.07126913780148e-180,"2","TUBA1B"
"122",3.24579774324674e-183,0.9791718400907,0.565,0.061,8.94444484106505e-179,"2","SPC24"
"123",4.31509030860773e-183,1.04521659986962,0.583,0.064,1.18910943634303e-178,"2","AURKB"
"124",4.41662517013747e-182,1.09881158498325,0.66,0.109,1.21708939813478e-177,"2","FEN1"
"125",2.46815123427936e-180,1.15793125796589,0.722,0.142,6.80148435630364e-176,"2","UBE2T"
"126",7.04495895164755e-179,1.45707694641771,0.907,0.337,1.94137933830551e-174,"2","H1FX"
"127",1.86428442799329e-178,1.3168784385519,0.976,0.707,5.1374085982211e-174,"2","H2AFZ"
"128",1.14331883464461e-176,1.03164388238471,0.675,0.111,3.15064371263017e-172,"2","GNG4"
"129",6.21949516633174e-173,1.12272451165933,0.993,0.832,1.71390628298604e-168,"2","TUBB"
"130",1.09337794442619e-166,1.08612682804002,0.991,0.84,3.01302160145526e-162,"2","HMGB1"
"131",1.22293383353269e-162,1.22477803871388,0.943,0.448,3.37003876506603e-158,"2","PTMA"
"132",1.43502639411375e-157,0.968149221702187,0.656,0.117,3.95450223425926e-153,"2","LMNB1"
"133",6.11905724970126e-154,1.16272346930997,0.929,0.611,1.68622860630018e-149,"2","SNRPB"
"134",2.77700593695053e-149,1.16350813551803,0.954,0.615,7.65259526045458e-145,"2","C12orf57"
"135",3.68203462675109e-142,0.927589760786592,0.554,0.092,1.0146582820938e-137,"2","MCM4"
"136",1.58450971611555e-139,1.15133376569147,0.614,0.118,4.36643342469962e-135,"2","PTN"
"137",4.3039178012508e-139,1.2039175023672,0.938,0.455,1.18603062849068e-134,"2","CCND2"
"138",3.4285905930089e-132,0.994656853570905,0.687,0.191,9.44816709715461e-128,"2","RRM1"
"139",5.67400325305257e-128,0.983318142474517,0.673,0.179,1.5635850764437e-123,"2","NUDT1"
"140",5.64888845788753e-122,1.02290840975099,0.857,0.335,1.55666419234007e-117,"2","SOX11"
"141",2.72589952284685e-118,0.935897226857349,0.967,0.733,7.51176131510907e-114,"2","YBX1"
"142",2.43153002179704e-112,0.928973501595746,0.731,0.265,6.70056728106611e-108,"2","IDH2"
"143",1.97876206965979e-109,1.00270015514576,0.828,0.429,5.45287463536149e-105,"2","ALYREF"
"144",2.08695933111768e-106,0.96749111759043,0.832,0.454,5.75103382876099e-102,"2","DEK"
"145",2.89503288882938e-105,1.01352082607324,0.704,0.261,7.97784213174713e-101,"2","DNMT1"
"146",7.92295953229828e-104,0.979638455809557,0.863,0.545,2.18332995831544e-99,"2","RANBP1"
"147",6.80059580205816e-101,1.00765152906128,0.426,0.069,1.87404018517317e-96,"2","NPY"
"148",6.89637512347769e-101,0.953515338247538,0.762,0.328,1.90043409277675e-96,"2","SMC4"
"149",3.63469419785999e-100,0.962758736895965,0.755,0.345,1.00161268010428e-95,"2","LSM4"
"150",6.6732768760937e-71,0.943570074521805,0.554,0.203,1.83895490874514e-66,"2","HIST1H4C"
"151",7.19753864090066e-99,0.744659450804774,0.984,0.892,1.983425723273e-94,"3","PSAP"
"152",4.89566268609723e-95,1.47017552266526,0.688,0.262,1.34909776640781e-90,"3","NPB"
"153",6.75419014776467e-90,0.793800625765861,0.996,0.856,1.86125217901951e-85,"3","CLU"
"154",3.2778684660979e-87,1.64427169610103,0.501,0.132,9.03282213202598e-83,"3","RN7SK"
"155",1.27056337729851e-79,0.780018337758416,0.924,0.557,3.5012914988215e-75,"3","FBXO32"
"156",4.91796072686286e-75,0.547058332702892,0.989,0.935,1.3552424375016e-70,"3","ATP6V1F"
"157",1.9995362271041e-69,0.744449824178765,0.873,0.571,5.51012198103076e-65,"3","GRN"
"158",4.1528660340392e-69,0.950696404109291,0.793,0.426,1.14440529300018e-64,"3","LGALS1"
"159",6.6829028764197e-67,0.757519561025625,0.947,0.843,1.84160754565498e-62,"3","SOD1"
"160",7.5739645215652e-67,0.74099522444066,0.873,0.589,2.08715740320772e-62,"3","SMYD3"
"161",1.31107370821867e-62,0.642948472772577,0.947,0.785,3.61292581773819e-58,"3","UCHL1"
"162",2.65496736322406e-62,0.616670827320459,0.993,0.861,7.31629356283653e-58,"3","S100A6"
"163",6.14280913218387e-61,0.914498135890796,0.728,0.388,1.69277391255591e-56,"3","ANXA2"
"164",1.11052038031574e-58,0.662818736677019,0.604,0.253,3.06026101203609e-54,"3","PRSS23"
"165",2.04786678020021e-58,0.674081059978083,0.831,0.478,5.64330648619771e-54,"3","CAV1"
"166",1.00319434194082e-55,0.567891525793182,0.931,0.623,2.76450264808633e-51,"3","CYSTM1"
"167",1.51363578238747e-54,0.564251982430322,0.938,0.799,4.17112612552516e-50,"3","C1orf122"
"168",4.30021135581969e-54,0.546706622272495,0.967,0.791,1.18500924332323e-49,"3","HLA-A"
"169",9.31471101916614e-50,0.597778131375444,0.419,0.136,2.56685491555161e-45,"3","OLFML3"
"170",1.16838457529394e-49,0.712707964776536,0.69,0.356,3.2197173741375e-45,"3","SCG2"
"171",5.85054514089377e-48,0.580383175667597,0.866,0.57,1.6122347244761e-43,"3","VIM"
"172",1.46395857293621e-47,0.537170512822594,0.844,0.532,4.03423063944032e-43,"3","MMP14"
"173",5.55621905284238e-47,0.529345929766066,0.982,0.769,1.53112728439177e-42,"3","PTGDS"
"174",6.6438031221901e-47,0.648265144191944,0.722,0.41,1.83083282638193e-42,"3","RAMP2"
"175",7.52421402609334e-46,0.731587054590472,0.528,0.23,2.07344765917054e-41,"3","RN7SL5P"
"176",9.11638706468145e-46,0.617697877596102,0.953,0.77,2.51220278341427e-41,"3","IGFBP5"
"177",9.9649425055671e-46,0.519824697019214,0.619,0.286,2.74603920625913e-41,"3","BHLHE41"
"178",1.12812085494753e-44,0.589097505308081,0.731,0.403,3.1087626399789e-40,"3","HTRA1"
"179",2.16740940199181e-44,0.622333526913013,0.8,0.552,5.97273008906883e-40,"3","OCIAD2"
"180",2.30660801207187e-44,0.554019533305959,0.679,0.353,6.35631969886646e-40,"3","ITPKB"
"181",1.24206817988916e-43,0.520064655286632,0.581,0.265,3.42276728332056e-39,"3","EPB41L1"
"182",1.66133900916625e-43,0.596040397121839,0.826,0.546,4.57815190755943e-39,"3","MAP1A"
"183",6.66647586224668e-43,0.563822550564637,0.59,0.291,1.83708075335932e-38,"3","FNIP2"
"184",2.35205898831755e-42,0.609104772045494,0.617,0.303,6.48156895410666e-38,"3","UPP1"
"185",8.51259844824288e-42,0.614310260802209,0.837,0.544,2.34581675438229e-37,"3","GPNMB"
"186",1.66873622326725e-40,0.607019135704008,0.557,0.277,4.59853641045757e-36,"3","MAP2K5"
"187",2.11509246494347e-40,0.515991791950843,0.751,0.42,5.82856030564471e-36,"3","TXNIP"
"188",2.25071387496536e-40,0.555693418915484,0.332,0.102,6.20229222524205e-36,"3","ANXA1"
"189",2.52283029886421e-40,0.534719049205462,0.724,0.403,6.95216345458011e-36,"3","CD44"
"190",5.67637691947454e-39,0.571402967953491,0.753,0.516,1.5642391876996e-34,"3","RHOC"
"191",8.63456985139618e-39,0.583212285843358,0.684,0.386,2.37942841394925e-34,"3","ASTN2"
"192",2.51422313921808e-33,0.581002573152822,0.637,0.387,6.92844470474327e-29,"3","CD276"
"193",3.47076255678465e-32,0.591949361471194,0.557,0.293,9.56438037773147e-28,"3","MEG3"
"194",4.7013685518111e-31,0.880684004959793,0.265,0.083,1.29555613182258e-26,"3","KLK4"
"195",9.9593199467759e-31,0.668378079764559,0.808,0.642,2.74448979773303e-26,"3","DCXR"
"196",9.3797338006528e-29,0.592327899048774,0.472,0.227,2.58477324344589e-24,"3","TRIM63"
"197",2.95605133173835e-27,0.587313373928719,0.35,0.146,8.14599065487136e-23,"3","LINC00520"
"198",3.99811822963175e-25,0.857182377501615,0.477,0.258,1.10176144053962e-20,"3","SCGB1D2"
"199",9.49102726617133e-24,0.66750566088878,0.499,0.283,2.61544238373883e-19,"3","FN1"
"200",1.33163204197438e-15,0.789428641166628,0.343,0.184,3.66957841806879e-11,"3","SLN"
"201",1.28391373185744e-163,1.75054845033494,0.619,0.089,3.53808107087956e-159,"4","DLL3"
"202",3.18651529787945e-149,1.29120633779237,0.68,0.128,8.78108020636639e-145,"4","NCAN"
"203",3.8076469187903e-132,0.917227620546106,0.369,0.025,1.04927326141104e-127,"4","MYT1"
"204",1.3163897359952e-131,1.56118659222049,0.616,0.117,3.62757519548198e-127,"4","SLIT1"
"205",2.35008650461715e-123,2.11858198673891,0.727,0.219,6.47613338077347e-119,"4","OLIG1"
"206",2.78319681027726e-122,1.42958946544264,0.625,0.132,7.66965545008104e-118,"4","OLIG2"
"207",1.81357148357492e-121,1.51069428533186,0.785,0.261,4.99765893728742e-117,"4","HES6"
"208",1.59011377446772e-120,1.30094363263228,0.855,0.338,4.38187652830069e-116,"4","FXYD6"
"209",1.17170659946487e-112,1.00197868150569,0.988,0.833,3.22887187614533e-108,"4","MARCKSL1"
"210",4.82519217878172e-111,1.37006162520748,0.782,0.29,1.32967820870688e-106,"4","MAP2"
"211",2.28791902879347e-108,1.35574434530924,0.971,0.81,6.30481846764617e-104,"4","SOX4"
"212",3.07161391293673e-108,0.944957830653878,0.52,0.093,8.46444645987975e-104,"4","RCOR2"
"213",5.50500429107668e-105,1.76199234331318,0.578,0.138,1.517014032492e-100,"4","RP11-161M6.2"
"214",1.84602804708813e-103,1.45407168805484,0.913,0.553,5.08709948936076e-99,"4","GADD45G"
"215",1.57909396721555e-98,1.13295753175076,0.86,0.357,4.35150924545588e-94,"4","SOX11"
"216",3.32407554539527e-98,1.00802302949445,0.962,0.677,9.16015498044574e-94,"4","HN1"
"217",5.14867184021961e-96,1.30313424619592,0.567,0.143,1.41881949900932e-91,"4","SOX8"
"218",1.12275531686758e-94,1.05423551796999,0.66,0.188,3.09397682669198e-90,"4","LINC00689"
"219",3.13894610562644e-94,1.15135400240957,0.512,0.108,8.64999378327477e-90,"4","CCND1"
"220",7.26240877361829e-91,0.9329770104743,0.52,0.116,2.00130198574599e-86,"4","LINGO1"
"221",5.60385447231868e-90,0.960551870825845,0.515,0.111,1.54425417693686e-85,"4","TAGLN3"
"222",7.52979499937741e-86,1.16560507605323,0.881,0.484,2.07498560797843e-81,"4","CCND2"
"223",4.57434763972124e-85,1.3496350347153,0.698,0.279,1.26055297907798e-80,"4","SMOC1"
"224",8.13166597893244e-84,1.0825799821259,0.788,0.36,2.24084319381441e-79,"4","GLCCI1"
"225",7.61571358801057e-83,1.21909881664538,0.57,0.173,2.09866219344807e-78,"4","TNK2"
"226",2.86477646420435e-82,1.01534038813211,0.834,0.442,7.89446450240793e-78,"4","PTPRS"
"227",8.8542004660313e-82,0.992095314777413,0.36,0.054,2.43995202242424e-77,"4","RP11-401P9.4"
"228",4.72047402638828e-80,0.917110787417939,0.532,0.134,1.30082102745182e-75,"4","SHD"
"229",8.67866552735537e-80,0.971785221651826,0.538,0.141,2.39157985937332e-75,"4","ELAVL4"
"230",1.70417096006411e-79,0.970912909893867,0.892,0.594,4.69618391464867e-75,"4","MLLT11"
"231",5.8085579278656e-79,0.972127056917454,0.555,0.151,1.60066430818192e-74,"4","FERMT1"
"232",1.63158708389394e-74,0.936410014725339,0.593,0.178,4.49616452708653e-70,"4","ELAVL3"
"233",2.10247375275751e-70,1.08542322821755,0.852,0.561,5.79378692047387e-66,"4","PHLDA1"
"234",1.68031292987445e-69,0.889074284139588,0.985,0.822,4.63043834085503e-65,"4","C1orf61"
"235",1.17643416824475e-66,0.940851815066599,0.773,0.416,3.24189963743207e-62,"4","TCF12"
"236",2.01377909025045e-66,0.880432013635845,0.552,0.175,5.54937103900316e-62,"4","GPC2"
"237",7.089986012429e-62,1.00312710260649,0.82,0.549,1.95378744544506e-57,"4","PTPRZ1"
"238",2.06259357316061e-61,0.990811613950095,0.666,0.308,5.6838891095587e-57,"4","LINC01158"
"239",1.65188715699052e-60,0.790237950414098,0.483,0.138,4.55210543851878e-56,"4","DCX"
"240",3.15824479961572e-58,0.983388677890668,0.549,0.197,8.70317519430105e-54,"4","STMN4"
"241",6.6763556117455e-58,0.859483088013254,0.84,0.662,1.83980331592871e-53,"4","NME1"
"242",6.40542003003237e-55,0.840606697009087,0.488,0.164,1.76514159767602e-50,"4","HIP1"
"243",7.42645139580005e-54,0.821963096984754,0.567,0.224,2.04650721114062e-49,"4","APC2"
"244",3.201514684921e-53,0.81602501490428,0.657,0.318,8.8224140172368e-49,"4","SCG3"
"245",1.03261281174619e-50,1.04624873157618,0.299,0.061,2.84557112532897e-46,"4","NPPA"
"246",3.69675083294665e-50,0.843715262173306,0.884,0.636,1.01871362703511e-45,"4","MT-CO2"
"247",2.65559136249686e-46,0.793347681073175,0.89,0.71,7.31801311763258e-42,"4","MT-ATP6"
"248",4.14015840245385e-45,0.87105340198225,0.642,0.346,1.14090345096421e-40,"4","SCD5"
"249",6.54670357009948e-41,0.85524541987418,0.387,0.132,1.80407510281231e-36,"4","ANGPTL2"
"250",5.33498749990613e-30,0.825738417010015,0.788,0.633,1.47016250534913e-25,"4","MT-ND3"
"251",9.18485236907971e-119,1.91990411335561,0.964,0.633,2.5310697673473e-114,"5","GFAP"
"252",7.34473157232422e-86,1.25885880347237,0.945,0.8,2.02398767938538e-81,"5","NUDT4"
"253",7.09588754578909e-84,1.17451761068098,0.643,0.194,1.9554137309931e-79,"5","C1QL1"
"254",1.9512807190699e-83,1.37884815504598,0.818,0.463,5.37714427754092e-79,"5","ID4"
"255",5.30000499265337e-62,0.696454521516701,0.305,0.047,1.46052237582549e-57,"5","TRIM47"
"256",1.37726402191422e-61,1.00414473318181,0.99,0.948,3.79532646518901e-57,"5","CRYAB"
"257",2.57924424559347e-61,1.32244138851386,0.636,0.26,7.10762336758192e-57,"5","GAP43"
"258",4.64409297207993e-57,0.69650934254143,0.253,0.034,1.27977270031607e-52,"5","SAMD11"
"259",2.19222037049747e-55,0.768830030639061,0.386,0.091,6.04110167497989e-51,"5","AQP4"
"260",5.44770514298273e-51,0.805749576111307,0.659,0.303,1.50122410625175e-46,"5","TTYH1"
"261",1.22714429379179e-45,0.833913955548047,0.481,0.17,3.38164153040203e-41,"5","NMB"
"262",1.6285040143655e-45,1.2206031645492,0.795,0.569,4.487668512387e-41,"5","VMP1"
"263",4.13785129606136e-45,0.862262905293147,0.597,0.275,1.14026768165563e-40,"5","SULF2"
"264",6.35323990007254e-44,0.837466194135726,0.36,0.095,1.75076231926299e-39,"5","CITED1"
"265",5.13017491498702e-42,0.729977935669757,0.981,0.869,1.41372230132297e-37,"5","S100A6"
"266",6.52084725846607e-41,0.818919478183511,0.727,0.454,1.79694987901549e-36,"5","LRIG1"
"267",1.2876075529572e-39,0.776758320237577,0.88,0.648,3.54826013368416e-35,"5","ID3"
"268",1.29245545571124e-38,0.849329629617904,0.643,0.364,3.56161949930346e-34,"5","DCLK1"
"269",5.9413580572863e-38,0.987370989605675,0.942,0.829,1.63726003984639e-33,"5","C1orf61"
"270",1.46340632684097e-37,1.11184287081054,0.63,0.345,4.03270881487566e-33,"5","ZFP36"
"271",1.5782415985593e-37,0.660620379983583,0.354,0.106,4.34916037314987e-33,"5","CTD-3252C9.4"
"272",1.83930268181514e-37,0.737488265020039,0.899,0.767,5.06856640027798e-33,"5","JUN"
"273",1.17982205572591e-35,0.754495883734983,0.701,0.431,3.25123563896389e-31,"5","PMP2"
"274",2.31208467010705e-35,0.783778076504662,0.916,0.762,6.37141172541401e-31,"5","FOS"
"275",9.50959028082507e-35,0.631495431302766,0.88,0.747,2.62055779368696e-30,"5","DLG5"
