"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"110",7.50935127823576e-114,1.499820032169,0.448,0.153,1.84527288960087e-109,"2","GADD45B"
"111",2.14791826962353e-109,1.11477794271022,0.656,0.383,5.2780795639459e-105,"2","DDR1"
"112",5.73026778276839e-103,1.23301812559003,0.495,0.215,1.40809870225968e-98,"2","AEBP1"
"113",1.30829518715332e-102,0.909641986007683,0.749,0.493,3.21487376339184e-98,"2","BCAN"
"114",6.23269839952383e-100,1.08917516673483,0.332,0.09,1.53156097771499e-95,"2","ID4"
"115",6.5985238669986e-89,0.977796072983826,0.48,0.203,1.62145526983757e-84,"2","NKAIN4"
"116",1.11356824842721e-84,0.973762517314539,0.811,0.636,2.73637125686019e-80,"2","S100A6"
"117",1.34448368939211e-79,1.1585678169374,0.594,0.367,3.30379976994324e-75,"2","ZFP36L2"
"118",5.13885743792903e-78,1.08269141650127,0.513,0.247,1.2627714382223e-73,"2","CHI3L1"
"119",3.28261114524343e-74,0.941799896485894,0.303,0.095,8.06636036720669e-70,"2","FGFR3"
"120",1.32877157786775e-72,1.05938815310963,0.352,0.134,3.26519039829443e-68,"2","AHCYL1"
"121",3.39773549226245e-72,0.896600841056666,0.559,0.322,8.34925542513652e-68,"2","PLTP"
"122",4.01301487500285e-68,0.846315530816439,0.604,0.393,9.8611814523445e-64,"2","TTYH1"
"123",6.26959442138644e-66,0.764452462601738,0.665,0.467,1.54062743716729e-61,"2","GATM"
"124",8.60285902267834e-65,1.00042012670646,0.473,0.247,2.11398054764275e-60,"2","SOX9"
"125",2.64184281033931e-62,1.23297156068151,0.38,0.167,6.49180033784679e-58,"2","ZFP36"
"126",6.03009092087863e-62,0.840299338386664,0.606,0.421,1.48177424198751e-57,"2","PEA15"
"127",9.6870419151803e-60,1.1700559681055,0.421,0.21,2.38039680981726e-55,"2","JUNB"
"128",1.08587956248853e-58,0.889198084482372,0.36,0.156,2.66833184890306e-54,"2","ADCYAP1R1"
"129",2.17504467327704e-57,0.9206801710804,0.791,0.676,5.34473727564366e-53,"2","MT1X"
"130",5.76851517774258e-56,1.15009765503828,0.74,0.678,1.41749723462668e-51,"2","FOS"
"131",8.19017392268131e-53,0.83701159220847,0.572,0.39,2.01257143802048e-48,"2","AGT"
"132",6.428692860956e-52,0.888972236833382,0.413,0.217,1.57972269672272e-47,"2","EDNRB"
"133",1.66234157517047e-49,0.838756393235841,0.364,0.174,4.08487195266639e-45,"2","NDRG2"
"134",3.18794258717706e-49,1.08500867630458,0.501,0.316,7.83373131947019e-45,"2","MT1M"
"135",3.90911736046518e-46,0.672901982424513,0.672,0.55,9.60587408987109e-42,"2","CD81"
"136",7.79449104426843e-45,0.909567685809925,0.568,0.4,1.91534028430808e-40,"2","MT1G"
"137",7.17708080293797e-44,0.693833522961673,0.441,0.251,1.76362406570595e-39,"2","TIMP3"
"138",3.17089973589997e-38,0.686641434464515,0.639,0.539,7.79185192102699e-34,"2","CNN3"
"139",1.66691605008401e-37,0.906206785860571,0.446,0.281,4.09611280987143e-33,"2","MT1E"
"140",3.99531586571185e-37,0.883479370541027,0.615,0.504,9.81768967681372e-33,"2","JUN"
"141",2.34674167180117e-35,0.722094051800925,0.365,0.203,5.76664831011702e-31,"2","F3"
"142",3.80774604825682e-32,0.816182968233687,0.476,0.33,9.35677436438148e-28,"2","CEBPD"
"143",4.61394485415335e-32,0.716574099810516,0.313,0.168,1.1337846690111e-27,"2","EZR"
"144",7.67305412185651e-32,0.696322651416054,0.428,0.283,1.8854995893638e-27,"2","PTTG1IP"
"145",1.09624275351979e-30,0.740819426866676,0.393,0.244,2.69379731822419e-26,"2","ZFP36L1"
"146",3.13301344650824e-27,0.680953156485859,0.431,0.278,7.69875394210469e-23,"2","ATP1A2"
"147",1.72140134748513e-26,0.69923278273373,0.305,0.175,4.22999953117522e-22,"2","DTNA"
"148",1.18906067134193e-15,0.815126091059861,0.264,0.174,2.92187878768852e-11,"2","SOD2"
"149",4.54955130144168e-15,0.829514638088567,0.568,0.528,1.11796124130326e-10,"2","FABP5"
"150",1.12458490718535e-13,0.975738089301083,0.523,0.497,2.76344249242656e-09,"2","EGR1"
"151",0,2.02634655459611,0.592,0.036,0,"3","UBE2C"
"152",0,1.95224689857132,0.615,0.036,0,"3","BIRC5"
"153",0,1.77779480048204,0.649,0.09,0,"3","PTTG1"
"154",0,1.76025269788484,0.793,0.174,0,"3","HMGB2"
"155",0,1.70856359372335,0.991,0.602,0,"3","TUBA1B"
"156",0,1.64762577711571,0.542,0.022,0,"3","TOP2A"
"157",0,1.57491334789588,0.911,0.321,0,"3","H2AFZ"
"158",0,1.47361374741438,0.545,0.022,0,"3","NUSAP1"
"159",0,1.41125190862569,0.556,0.037,0,"3","KIAA0101"
"160",0,1.34595309751187,0.437,0.018,0,"3","CENPF"
"161",0,1.28324310087379,0.641,0.086,0,"3","TYMS"
"162",0,1.25917906063319,0.487,0.019,0,"3","PBK"
"163",0,1.19333849371541,0.453,0.016,0,"3","TPX2"
"164",0,1.14166923344457,0.42,0.011,0,"3","RRM2"
"165",0,1.1181120226609,0.506,0.029,0,"3","UBE2T"
"166",0,1.01690409987258,0.339,0.009,0,"3","FAM64A"
"167",0,0.928578779576443,0.382,0.015,0,"3","CENPM"
"168",4.54844178078272e-289,0.992720477943065,0.405,0.026,1.11768859879174e-284,"3","FOXM1"
"169",4.14404788352555e-286,0.866233362419487,0.351,0.015,1.01831688641873e-281,"3","PRC1"
"170",4.62682346012676e-283,1.49538320911597,0.895,0.341,1.13694932885695e-278,"3","STMN1"
"171",7.57912784326366e-280,0.931261030324217,0.374,0.021,1.86241908492518e-275,"3","CDK1"
"172",1.66619500857356e-271,0.975436203866926,0.359,0.02,4.09434099456781e-267,"3","CDKN3"
"173",1.91407975039851e-271,0.987962309005819,0.318,0.011,4.70346817065425e-267,"3","TK1"
"174",6.21306106768957e-260,0.999697331790185,0.43,0.039,1.52673549616336e-255,"3","DHFR"
"175",6.72715756093508e-249,1.4071101816368,0.82,0.282,1.65306442744858e-244,"3","TUBB"
"176",3.06847980449679e-241,1.03589401653787,0.553,0.088,7.54017542358996e-237,"3","H2AFZP3"
"177",4.36994223962068e-236,0.945707079285981,0.329,0.02,1.07382590654199e-231,"3","PTTG3P"
"178",5.37961220840052e-224,1.05788543028751,0.322,0.021,1.32193210797026e-219,"3","CCNB1"
"179",7.79766585833275e-215,1.38322224189873,0.881,0.44,1.91612043136811e-210,"3","HMGN2"
"180",1.09400745268212e-211,0.96610299871685,0.256,0.01,2.68830451347578e-207,"3","CDC20"
"181",3.4523329195535e-209,1.20642128834269,0.934,0.543,8.4834176832188e-205,"3","HMGB1"
"182",1.13255460323803e-206,1.07491664537207,0.547,0.104,2.78302642653682e-202,"3","TMPO"
"183",1.31810200770855e-192,1.07658433578914,0.555,0.116,3.23897206354221e-188,"3","CCDC34"
"184",5.35840761650094e-190,0.998733690895031,0.596,0.139,1.31672150360278e-185,"3","DTYMK"
"185",5.03317749689431e-189,1.04947669012766,0.464,0.077,1.23680270631184e-184,"3","CKS2"
"186",1.21636442737998e-184,1.09963168159992,0.874,0.426,2.98897230740083e-180,"3","H2AFV"
"187",3.86407570925633e-182,0.940035559617502,0.517,0.102,9.49519324035559e-178,"3","TMEM106C"
"188",1.32156552093046e-174,0.969103592516768,0.599,0.15,3.24748295458243e-170,"3","HMGB1P5"
"189",2.30747244755559e-174,0.840157559007011,0.303,0.029,5.67015204537836e-170,"3","CKAP2"
"190",1.4034692827998e-173,0.879772851102405,0.599,0.149,3.44874506862394e-169,"3","TUBAP2"
"191",2.90960002765298e-173,1.2396474911892,0.602,0.163,7.14976014795166e-169,"3","PCNA"
"192",4.90353190419695e-171,0.91325003787255,0.632,0.167,1.20494489481832e-166,"3","NUDT1"
"193",1.8881128477064e-167,1.21228221546073,0.612,0.171,4.63965970066894e-163,"3","UBE2S"
"194",6.57727369934179e-163,0.847492054822421,0.503,0.107,1.61623346613926e-158,"3","CKS1B"
"195",9.12628558820892e-135,0.813592622327902,0.422,0.089,2.24260215759058e-130,"3","MCM7"
"196",6.05869311251549e-129,0.888403212092887,0.346,0.061,1.48880265853843e-124,"3","KPNA2"
"197",3.77031075564376e-120,0.915592080859316,0.272,0.037,9.26478461984342e-116,"3","HIST1H4C"
"198",4.40335538174579e-100,0.96311466551747,0.575,0.217,1.08203651795639e-95,"3","TUBA1C"
"199",4.97849152975393e-95,0.839506521735147,0.539,0.197,1.22336472360643e-90,"3","HN1"
"200",8.06655782441968e-55,0.876216000159491,0.573,0.3,1.98219525419465e-50,"3","ARL6IP1"
"201",1.57575210794865e-137,0.710790854932916,0.99,0.971,3.87209565486221e-133,"4","FTH1"
"202",4.55584088425031e-98,0.760827904647473,0.955,0.804,1.11950678048683e-93,"4","FTL"
"203",1.11672752201039e-91,0.583809338929322,0.97,0.915,2.74413453983614e-87,"4","RPS18"
"204",4.74880368870719e-86,0.595504983650962,0.967,0.879,1.16692353042602e-81,"4","TPT1"
"205",1.65225221465006e-85,0.978897558759112,0.66,0.315,4.0600793670596e-81,"4","LGALS3"
"206",1.98806970714017e-77,0.877185490620439,0.775,0.466,4.88528369135555e-73,"4","FTLP3"
"207",6.03919136268992e-76,0.508021505110235,0.962,0.905,1.4840104935538e-71,"4","RPS12"
"208",1.34020920720178e-75,0.596467871050248,0.934,0.813,3.29329608485693e-71,"4","EIF1"
"209",2.02753828019077e-74,1.0782478518381,0.453,0.16,4.98226981591277e-70,"4","GDF15"
"210",6.6452076471748e-73,0.48121068999842,0.964,0.919,1.63292687514026e-68,"4","RPL13"
"211",5.17869157958393e-69,0.482117157826896,0.97,0.922,1.27255988185116e-64,"4","RPL37A"
"212",1.07342171490469e-66,0.544146464966496,0.911,0.8,2.63771918003531e-62,"4","GNB2L1"
"213",2.64197771155992e-66,0.538050731782477,0.987,0.965,6.49213183061619e-62,"4","SEC61G"
"214",2.97654355398388e-66,0.760985058993757,0.78,0.548,7.31426047520459e-62,"4","FTH1P11"
"215",4.53910582712697e-66,0.73968003529615,0.626,0.303,1.11539447489991e-61,"4","NUPR1"
"216",6.92382387365048e-63,0.673705793740886,0.803,0.595,1.70139124047213e-58,"4","FTH1P3"
"217",5.07568201590899e-60,0.476367394419442,0.959,0.895,1.24724734176932e-55,"4","RPS27"
"218",8.95620059909457e-59,0.729233812609503,0.75,0.536,2.20080717321551e-54,"4","FTH1P10"
"219",2.36804925821004e-58,0.489522982211279,0.907,0.801,5.81900744219952e-54,"4","RPL13P12"
"220",1.18015625052872e-51,0.523922826519253,0.888,0.769,2.89999795442422e-47,"4","RPL31"
"221",5.97503700778694e-50,0.719823030698746,0.704,0.496,1.46824584392349e-45,"4","FTH1P7"
"222",6.21871763390539e-50,0.518841811578572,0.904,0.785,1.52812548417957e-45,"4","RPL37"
"223",6.0659983515598e-49,0.702468938251443,0.694,0.462,1.49059777492879e-44,"4","TPT1P9"
"224",4.43396819413385e-48,0.788321854530189,0.603,0.355,1.08955900434451e-43,"4","GAS5"
"225",6.48348648024295e-48,0.600356770527001,0.813,0.69,1.5931871327901e-43,"4","RPL26P19"
"226",1.19464695499098e-47,0.543325358578229,0.841,0.682,2.93560596249932e-43,"4","RP11-234A1.1"
"227",1.96124945621182e-47,0.682883191269801,0.645,0.412,4.81937828874931e-43,"4","FTH1P2"
"228",2.06166909677686e-47,0.684857150566242,0.742,0.561,5.06613947150977e-43,"4","FTH1P8"
"229",2.46281984360978e-47,0.476670553057224,0.904,0.802,6.05188720170231e-43,"4","RPL36"
"230",5.04123980902822e-47,0.482201320110639,0.919,0.847,1.23878385827251e-42,"4","RPS13"
"231",5.90038037987644e-42,0.635164098988342,0.679,0.457,1.44990047074704e-37,"4","TPT1P4"
"232",6.35885485082375e-42,0.53704733111198,0.843,0.724,1.56256140249292e-37,"4","RPL26"
"233",4.55451968589396e-39,0.664059455319244,0.421,0.203,1.11918212241472e-34,"4","FTLP2"
"234",1.02453205610149e-35,0.526657746658556,0.383,0.176,2.51758262145819e-31,"4","ASNS"
"235",2.77272038052983e-35,0.617468388140281,0.635,0.449,6.81340579107595e-31,"4","FTH1P16"
"236",4.99969631593694e-35,0.594632746352056,0.673,0.48,1.22857537571519e-30,"4","CTD-3035D6.1"
"237",5.25442503787135e-35,0.610472411415479,0.527,0.316,1.29116986455613e-30,"4","FTH1P4"
"238",6.79489732690799e-34,0.614140223044771,0.593,0.396,1.6697101201411e-29,"4","FTH1P20"
"239",3.08086506592508e-33,0.537319584075568,0.281,0.111,7.5706097264977e-29,"4","TRIB3"
"240",4.79665360120458e-33,0.599557147605551,0.569,0.365,1.178681689424e-28,"4","CTD-2014B16.2"
"241",4.19961498688625e-32,0.585330196851433,0.565,0.364,1.03197139072756e-27,"4","FTH1P5"
"242",2.40527630556946e-27,0.568605757855901,0.397,0.213,5.91048546567584e-23,"4","EIF4EBP1"
"243",5.42045500494498e-27,0.476874256138968,0.641,0.456,1.33196840836513e-22,"4","RPS18P12"
"244",7.12802899261549e-27,0.570610098894048,0.694,0.546,1.75157056435541e-22,"4","ZFAS1"
"245",6.91235031006053e-25,0.569342297813186,0.388,0.221,1.69857184169117e-20,"4","FTH1P23"
"246",2.95221991224097e-24,0.512671942004211,0.564,0.394,7.25448999034973e-20,"4","MPC1"
"247",3.69151528333206e-22,0.514575618251405,0.512,0.347,9.07116050573188e-18,"4","RP11-112J1.1"
"248",4.05346963963124e-22,0.508139637382815,0.38,0.223,9.96059094546584e-18,"4","FTH1P12"
"249",1.76368951127746e-20,0.503724730169677,0.398,0.242,4.3339142360621e-16,"4","GARS"
"250",1.28953056218645e-19,0.478071045765164,0.375,0.225,3.16876345046077e-15,"4","EIF1P3"
"251",5.42975353673877e-127,1.27267874478593,0.755,0.263,1.33425333658282e-122,"5","ATP1A2"
"252",1.25083495705766e-118,1.0706468347794,0.95,0.824,3.0736767399778e-114,"5","H3F3B"
"253",1.17874187539142e-117,1.22230461833431,0.55,0.147,2.89652241039934e-113,"5","RNF157"
"254",6.6606852647247e-106,1.1271654649782,0.493,0.129,1.6367301901008e-101,"5","SNHG16"
"255",1.92500565412198e-92,1.11926996167542,0.498,0.147,4.73031639387395e-88,"5","SEPT9"
"256",2.05121432309509e-90,0.984047882940995,0.865,0.504,5.04044895614155e-86,"5","BCAN"
"257",1.61133745169228e-87,0.881441086017125,0.382,0.086,3.95953952004344e-83,"5","JMJD6"
"258",5.38311560900183e-78,0.828646946466527,0.934,0.78,1.32279299860002e-73,"5","C1orf61"
"259",1.72404356395403e-77,0.911345346778894,0.467,0.144,4.23649224970423e-73,"5","WBP2"
"260",7.80011785146405e-74,1.04014400580767,0.585,0.243,1.91672295964026e-69,"5","MRPS7"
"261",2.23394588186071e-73,0.960347773834888,0.797,0.521,5.48947521549632e-69,"5","TIMP2"
"262",1.35740270764669e-66,0.879581445119986,0.461,0.158,3.33554567350022e-62,"5","GRB2"
"263",1.1821569370762e-64,0.831756320757768,0.443,0.144,2.90491424147735e-60,"5","SAP30BP"
"264",2.92063375771003e-62,0.815665087258617,0.38,0.114,7.17687333282086e-58,"5","EXOC7"
"265",1.40734986370885e-58,0.752784745451714,0.4,0.127,3.45828082009175e-54,"5","PRPSAP1"
"266",1.06222136084109e-57,0.933561771395845,0.546,0.235,2.61019654999481e-53,"5","UBALD2"
"267",8.5408218381244e-55,0.682053102252459,0.934,0.765,2.09873615028231e-50,"5","EGFR"
"268",6.23943687080772e-52,0.603607575523361,0.251,0.059,1.53321682226358e-47,"5","CASKIN2"
"269",2.16208372265792e-51,0.774104225749676,0.648,0.342,5.31288833168732e-47,"5","ADGRG1"
"270",7.13395323813178e-49,0.943130678928118,0.642,0.356,1.75302632920612e-44,"5","OLIG1"
"271",9.93619972798361e-49,0.882976124776997,0.502,0.228,2.44162235915741e-44,"5","SEC14L1"
"272",1.79110933921275e-48,0.610262515365573,0.293,0.082,4.40129297924749e-44,"5","SRP68"
"273",1.88426594620005e-46,0.656288555312417,0.714,0.434,4.63020670959739e-42,"5","MARCKSL1"
"274",7.38374340726349e-46,0.805403202486923,0.507,0.235,1.81440726746686e-41,"5","SRSF2"
"275",2.23443167112075e-44,0.720434805393263,0.535,0.258,5.49066894544501e-40,"5","MXRA7"
"276",9.91476448132182e-43,0.537024162028073,0.282,0.083,2.43635507599521e-38,"5","ACOX1"
"277",6.99398755287402e-41,0.53221805156209,0.286,0.089,1.71863256136773e-36,"5","UNK"
"278",2.5508602924868e-39,0.600753960532818,0.755,0.504,6.2682289967278e-35,"5","HOPX"
"279",1.36573731935137e-38,0.583135843291962,0.793,0.619,3.35602631484211e-34,"5","UQCRH"
"280",1.52490996913082e-36,0.517069840818687,0.341,0.127,3.74716126714515e-32,"5","METTL23"
