"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"85",9.06260905440254e-62,0.765343853945073,0.444,0.099,2.23973320170504e-57,"1","LMNB1"
"86",3.65926552416372e-59,0.904138000353415,0.625,0.227,9.04350881641822e-55,"1","TMPO"
"87",7.33490151540541e-59,0.832155813929317,0.855,0.567,1.81274756051729e-54,"1","H2AFZ"
"88",4.2679324702499e-57,0.806794732064444,0.312,0.049,1.05477683069756e-52,"1","C21orf58"
"89",1.79752587111912e-56,0.754892619483698,0.348,0.064,4.44240543788378e-52,"1","HELLS"
"90",1.34018488566615e-55,0.85657968268435,0.499,0.142,3.31213292643533e-51,"1","SMC4"
"91",8.78349845579769e-54,0.847710653305741,0.408,0.1,2.17075380836584e-49,"1","GGH"
"92",3.54099688842335e-53,0.770651540219572,0.419,0.105,8.75121971004946e-49,"1","PCNA"
"93",5.74759217706359e-53,0.804463298722094,0.46,0.127,1.4204599306395e-48,"1","RRM1"
"94",2.08373592498549e-50,0.795502391402038,0.844,0.489,5.14974496500915e-46,"1","H1FX"
"95",4.59524170829171e-49,0.81770301771022,0.732,0.371,1.13566803578721e-44,"1","NASP"
"96",5.96382766139049e-49,0.798939857501256,0.51,0.171,1.47390036823605e-44,"1","DTYMK"
"97",3.37569255775939e-46,0.771835070287468,0.542,0.201,8.34268658724655e-42,"1","NUDT1"
"98",1.0492022876567e-45,0.913356026747388,0.348,0.081,2.59299853371478e-41,"1","HIST1H4C"
"99",3.04672839464237e-43,0.797994280482509,0.679,0.359,7.52968455451916e-39,"1","RANBP1"
"100",1.46275000623146e-40,0.785836100255602,0.603,0.278,3.61504036540042e-36,"1","DEK"
"101",9.93674280885479e-232,2.41876256749583,0.859,0.114,2.45576661778037e-227,"2","BCAS1"
"102",3.20732215574283e-173,2.04878087390366,0.953,0.37,7.92657597570284e-169,"2","SIRT2"
"103",1.52678236665048e-155,1.77765629786097,0.757,0.147,3.77328994093999e-151,"2","TUBB4A"
"104",1.29170239547612e-149,1.69339065073623,0.845,0.239,3.19231330017967e-145,"2","PLP1"
"105",1.11118086821218e-144,1.69981615733079,0.721,0.133,2.74617239769959e-140,"2","S100A1"
"106",2.72887687158846e-144,1.59607303180582,0.607,0.076,6.74414630044372e-140,"2","GPR17"
"107",4.20158476413122e-119,1.29994229251778,0.396,0.024,1.03837965860739e-114,"2","ZNF488"
"108",4.03636413285014e-116,1.47913227532314,0.977,0.581,9.97547031792584e-112,"2","BCAN"
"109",1.37318431098976e-113,1.24752379677952,0.507,0.062,3.3936877061801e-109,"2","MYRF"
"110",2.5957433474501e-113,1.4184968476679,0.651,0.131,6.41512010888818e-109,"2","SOX10"
"111",7.31592610929812e-113,1.21008196273332,0.381,0.023,1.80805797865194e-108,"2","LGI3"
"112",3.09102871917352e-108,1.43507441974953,0.85,0.383,7.63916837656544e-104,"2","CNP"
"113",1.70783070065817e-104,1.5707494596271,0.672,0.165,4.2207327936066e-100,"2","CLDN11"
"114",4.77501792709315e-100,1.01343074383932,0.399,0.036,1.1800979305018e-95,"2","MOG"
"115",1.30124596078108e-98,1.3121773334165,0.616,0.145,3.21589926747436e-94,"2","RND2"
"116",8.86406234719147e-98,1.12858785868519,0.343,0.023,2.1906643684849e-93,"2","PPP1R16B"
"117",9.20238735091269e-97,1.22774747524248,0.581,0.118,2.27427800990456e-92,"2","TF"
"118",1.06895739912803e-90,1.18191405310264,0.713,0.218,2.64182131620502e-86,"2","PTGDS"
"119",5.72749560963069e-88,1.32576737359269,0.504,0.096,1.41549326496413e-83,"2","SEMA4D"
"120",4.63240238616608e-87,1.07208613030929,0.349,0.032,1.14485192571709e-82,"2","ENPP6"
"121",3.58899606676247e-86,1.2306124027096,0.806,0.398,8.86984487939677e-82,"2","FYN"
"122",4.43137191585464e-86,1.3141282573299,0.733,0.263,1.09516925528432e-81,"2","TNR"
"123",5.3428403503717e-86,1.24264941647786,0.698,0.236,1.32042956419086e-81,"2","SEMA5B"
"124",1.43130019945334e-85,1.1296664822207,0.589,0.144,3.537315312929e-81,"2","PKP4"
"125",5.91842926727139e-81,0.960207728933692,0.293,0.021,1.46268060911345e-76,"2","LIMS2"
"126",1.06753757697067e-76,1.11739767421178,0.522,0.121,2.63831236772532e-72,"2","NFASC"
"127",4.65886145699613e-76,0.950902916402772,0.95,0.712,1.15139102048202e-71,"2","SCRG1"
"128",1.21236892865594e-75,1.14248111138665,0.478,0.098,2.9962485702803e-71,"2","ANGPTL2"
"129",2.47890717132743e-75,1.09117947050914,0.434,0.075,6.12637118321862e-71,"2","APCDD1"
"130",2.60543786526257e-73,1.13594157978699,0.587,0.168,6.43907914020991e-69,"2","TNS3"
"131",2.67843512661885e-73,1.03882235868594,0.387,0.058,6.61948457192583e-69,"2","CHADL"
"132",3.71754714082318e-72,1.17252032425941,0.534,0.138,9.1875460038304e-68,"2","WASF1"
"133",1.92646465137279e-71,1.08156878979162,0.484,0.105,4.76106473940272e-67,"2","UGT8"
"134",1.27339039177096e-68,1.10330093011314,0.745,0.315,3.14705701422274e-64,"2","APOD"
"135",1.32407311675614e-66,1.05402447754939,0.46,0.101,3.27231430075112e-62,"2","TMEM132B"
"136",2.6819667872086e-66,1.1126914167319,0.692,0.267,6.62821271790733e-62,"2","SMOC1"
"137",5.49939932347072e-61,0.92932917929553,0.839,0.488,1.35912154880255e-56,"2","TSC22D4"
"138",2.81755896833012e-54,1.01749567846213,0.411,0.098,6.96331523433106e-50,"2","P2RX7"
"139",5.41207815022138e-50,0.921025879469631,0.355,0.076,1.33754099404571e-45,"2","AFMID"
"140",1.47529438652411e-48,0.953778794947329,0.595,0.239,3.64604254685568e-44,"2","SCG5"
"141",4.04546259126502e-48,0.959675049326446,0.466,0.147,9.99795624805238e-44,"2","CADM2"
"142",6.21006065579596e-47,0.950699417040733,0.592,0.236,1.53475439047341e-42,"2","SLIT1"
"143",6.11949357069869e-46,0.947075645667462,0.44,0.134,1.51237164106247e-41,"2","MPZL1"
"144",2.11976154378886e-45,0.930323757558559,0.487,0.167,5.2387786793198e-41,"2","SEMA5A"
"145",2.83140768082749e-45,1.02606035581719,0.534,0.204,6.99754094239706e-41,"2","E2F3"
"146",1.89113414024149e-43,0.937037593383333,0.548,0.217,4.67374891419283e-39,"2","EPHB1"
"147",1.68895444835575e-38,1.03705311861514,0.783,0.553,4.17408202366641e-34,"2","CYCS"
"148",3.86915591406016e-38,0.930199258848765,0.636,0.31,9.56223192600828e-34,"2","SOX8"
"149",2.99676972593559e-30,0.920417418450448,0.349,0.122,7.40621670067722e-26,"2","MAP6"
"150",4.96384047907629e-30,0.937359869792833,0.378,0.138,1.22676353599891e-25,"2","MBP"
"151",3.62367355803923e-73,1.36790752165067,0.828,0.404,8.95554683133816e-69,"3","OLIG1"
"152",8.28277937373653e-42,0.956200432775939,0.811,0.57,2.04700609442525e-37,"3","PTPRZ1"
"153",3.43106060038844e-41,0.644434058677174,0.969,0.892,8.47952316779999e-37,"3","C1orf61"
"154",6.83208685052974e-37,1.13985192601334,0.543,0.239,1.68848194423992e-32,"3","DLL3"
"155",4.84391067240919e-35,0.892644160938185,0.54,0.228,1.19712408357921e-30,"3","C1QL1"
"156",5.97301018944974e-34,0.928224461894277,0.361,0.107,1.47616973822061e-29,"3","CTD-2339F6.1"
"157",2.39706998806998e-32,0.91361955246385,0.57,0.271,5.92411876851615e-28,"3","OLIG2"
"158",1.27434797490322e-30,1.05594103809631,0.436,0.172,3.14942358517582e-26,"3","PDGFRA"
"159",3.94175864932407e-30,0.61338573589316,0.904,0.745,9.74166232593951e-26,"3","DBI"
"160",6.21819031744723e-29,0.812780875291129,0.426,0.162,1.53676355505391e-24,"3","RP11-726G1.1"
"161",9.65513253678826e-27,0.785276617986568,0.44,0.181,2.38616945514185e-22,"3","OVOS2"
"162",1.53884797813004e-25,0.849429041643306,0.44,0.189,3.80310889315057e-21,"3","SNX22"
"163",2.53840051904623e-25,0.594037793248007,0.766,0.537,6.27340304277086e-21,"3","S100B"
"164",5.52117149069035e-25,0.819227507715592,0.296,0.095,1.36450232220921e-20,"3","CSPG5"
"165",7.47727146925238e-24,0.549131899328579,0.821,0.646,1.84793287091103e-19,"3","GPM6A"
"166",1.14094435838781e-23,0.769390171789322,0.577,0.334,2.81972988731963e-19,"3","FABP7"
"167",2.06479461477993e-23,0.850194811040652,0.433,0.199,5.10293341096711e-19,"3","COL20A1"
"168",6.35048980545491e-22,0.671913171623159,0.653,0.429,1.56946005052013e-17,"3","GRIA2"
"169",2.87053755708384e-20,0.7637994460767,0.326,0.131,7.094246518577e-16,"3","PCDH15"
"170",4.21619285228591e-20,0.624540875480207,0.261,0.086,1.04198990151394e-15,"3","RP11-599J14.2"
"171",2.21853460597639e-19,0.691905462712874,0.416,0.204,5.48288642521005e-15,"3","KLRC2"
"172",2.75016821756491e-19,0.737940649929199,0.395,0.187,6.79676573288991e-15,"3","CSPG4"
"173",5.96988160645875e-19,0.675092576697527,0.667,0.462,1.47539654022022e-14,"3","SCD5"
"174",1.73800428662564e-18,0.702258884614842,0.43,0.213,4.29530379396661e-14,"3","TM4SF1"
"175",2.36249387956309e-18,0.678066518723995,0.581,0.373,5.83866737395221e-14,"3","ADGRG1"
"176",1.13024362529491e-17,0.642836951986633,0.54,0.323,2.79328409555385e-13,"3","COL9A3"
"177",1.1605639807557e-17,0.541457473425089,0.674,0.478,2.86821782203965e-13,"3","BAALC"
"178",1.589443064157e-17,0.730038785256822,0.512,0.316,3.92814958875762e-13,"3","ETV1"
"179",1.04166817072712e-16,0.564786315141035,0.351,0.162,2.57437871713501e-12,"3","KLRC1"
"180",1.2508260659838e-16,0.614165643590554,0.546,0.333,3.09129153947237e-12,"3","SOX8"
"181",1.6810523704395e-16,0.625677245724656,0.361,0.171,4.15455282830418e-12,"3","ELMO1"
"182",1.88485292920979e-16,0.585966149297813,0.708,0.571,4.65822552924909e-12,"3","MAP2"
"183",1.71163001637702e-15,0.572818500465657,0.57,0.368,4.23012242247416e-11,"3","METRN"
"184",8.05271667507218e-14,0.681913548412811,0.392,0.215,1.99014839907734e-09,"3","CNTN1"
"185",2.21884695841823e-13,0.594574737586409,0.368,0.194,5.48365837303481e-09,"3","NKAIN4"
"186",3.47123862346307e-13,0.682582238683856,0.519,0.342,8.57881913402663e-09,"3","RP11-161M6.2"
"187",2.86710516235339e-12,0.655792138389417,0.371,0.213,7.08576369824017e-08,"3","ABHD2"
"188",4.41647804930956e-12,0.58803522112385,0.368,0.207,1.09148838510636e-07,"3","MMP16"
"189",1.47387339510908e-11,0.534504062104864,0.443,0.289,3.64253070867258e-07,"3","ZNF462"
"190",2.63496937842553e-11,0.50505583340179,0.333,0.177,6.51206332184087e-07,"3","NEU4"
"191",3.73927165865213e-11,0.620542994205226,0.337,0.189,9.24123597719286e-07,"3","GRIA3"
"192",3.68408349747595e-10,0.542280460318379,0.271,0.138,9.10484395566206e-06,"3","SNHG19"
"193",1.22610321846997e-09,0.539478809145297,0.261,0.134,3.03019149412669e-05,"3","FERMT1"
"194",7.89462917573872e-09,0.512984776427137,0.402,0.262,0.000195107865449207,"3","TRIB2"
"195",9.9693482339852e-09,0.535783376419965,0.368,0.237,0.00024638247225471,"3","GLCCI1"
"196",1.53091337905127e-08,0.621075308916419,0.313,0.19,0.00037834993249873,"3","EPN2"
"197",1.78872020363391e-08,0.512071152380804,0.474,0.349,0.000442064311126084,"3","RAB31"
"198",1.99739306186909e-07,0.501614963635989,0.45,0.322,0.00493635721310326,"3","LIMA1"
"199",4.37706570282271e-07,0.543506733380261,0.309,0.198,0.0108174801779561,"3","C3orf70"
"200",1.38364641850264e-05,0.529785789987007,0.271,0.179,0.341954375868743,"3","SLC35F1"
"201",1.20417253277142e-152,2.57697710803861,0.902,0.222,2.97599199749128e-148,"4","MT1G"
"202",4.80519452166206e-144,1.65143514193436,0.598,0.056,1.18755577408356e-139,"4","MT1A"
"203",1.43303921929475e-142,2.13932980335975,0.758,0.131,3.54161312656505e-138,"4","MT1XP1"
"204",1.05101144012806e-125,2.62695450936932,0.934,0.387,2.59746967313248e-121,"4","MT1X"
"205",1.2536102680281e-114,1.16626074240728,0.438,0.032,3.09817241640464e-110,"4","MT1P1"
"206",3.95430709441019e-110,1.63140864653829,0.98,0.516,9.77267455312533e-106,"4","VIM"
"207",7.73127071615511e-94,1.82823689189749,0.914,0.404,1.91070624479057e-89,"4","IGFBP5"
"208",1.14244602622173e-93,1.53128726894542,0.867,0.326,2.82344110920439e-89,"4","NTRK2"
"209",5.21852346062112e-91,0.78241079561229,0.273,0.009,1.2897058880579e-86,"4","MT1H"
"210",1.77222338198165e-90,1.46192624483179,0.957,0.514,4.37987286622944e-86,"4","SPARCL1"
"211",5.84203345277937e-84,1.46161055676535,0.961,0.631,1.44380014751989e-79,"4","MT3"
"212",6.29614838551797e-81,2.07060083263157,0.938,0.599,1.55603011199691e-76,"4","MT2A"
"213",7.46480738862382e-81,1.63533819122803,0.703,0.196,1.84485249802449e-76,"4","CEBPD"
"214",4.32348124573173e-77,1.35006545175485,0.488,0.084,1.06850515507014e-72,"4","MT2P1"
"215",1.67965024477046e-72,2.29897590086655,0.508,0.105,4.15108761492571e-68,"4","SLN"
"216",5.51755548416583e-66,1.33306553176121,0.742,0.267,1.36360866235674e-61,"4","HTRA1"
"217",1.00298945574895e-65,1.02775865493018,0.477,0.09,2.47878814093795e-61,"4","TIMP3"
"218",1.33966898387794e-63,1.38925640736231,0.91,0.517,3.31085792675593e-59,"4","EGR1"
"219",2.25988048949589e-61,1.28040207013517,0.832,0.413,5.58506864174015e-57,"4","CPE"
"220",1.02889054476085e-59,1.09703048179761,0.773,0.325,2.54280009232197e-55,"4","CLU"
"221",4.04093348311671e-59,0.90600311439082,0.969,0.61,9.98676301017463e-55,"4","VEGFA"
"222",3.80471668463739e-56,0.949313600432498,0.344,0.052,9.40297681441284e-52,"4","C8orf4"
"223",2.20819049178514e-54,1.21663381651357,0.559,0.171,5.4573219813978e-50,"4","JAM2"
"224",6.24729072693272e-50,1.27834267892871,0.637,0.24,1.54395543025415e-45,"4","NR4A1"
"225",2.56909740113921e-49,0.922805822805989,0.805,0.385,6.34926731717545e-45,"4","OLFM1"
"226",3.55271429393227e-49,1.12182183036349,0.629,0.219,8.78017810602422e-45,"4","S100A10"
"227",9.34721870524475e-47,0.919429927880977,0.559,0.173,2.31007163081419e-42,"4","ANXA2"
"228",1.2758156867764e-44,1.0439732087387,0.586,0.201,3.1530508882992e-40,"4","ZFP36"
"229",2.42838428427056e-44,1.23567874846059,0.387,0.088,6.00150892014627e-40,"4","IGFBP3"
"230",5.71295762199801e-44,0.841440033988389,0.598,0.203,1.41190034670059e-39,"4","CHPF"
"231",2.27982620845326e-43,1.3729375504079,0.398,0.1,5.63436249157138e-39,"4","CYR61"
"232",4.73014197715001e-43,0.924149755063408,0.5,0.148,1.16900728823285e-38,"4","ADM"
"233",5.55831754912392e-41,0.978292773552293,0.828,0.504,1.37368259909048e-36,"4","JUN"
"234",1.47350570296689e-38,0.885633882426205,0.387,0.098,3.64162199431238e-34,"4","MAFB"
"235",5.06149314235427e-38,1.10006057396047,0.672,0.323,1.25089741520143e-33,"4","ZFP36L2"
"236",5.4163914002255e-38,1.34049124423563,0.41,0.12,1.33860697065173e-33,"4","MT1E"
"237",8.31736797844683e-38,0.835932912722499,0.793,0.444,2.05555432219335e-33,"4","BNIP3"
"238",9.90430732760931e-37,0.927604327172236,0.344,0.084,2.44775051294537e-32,"4","FRZB"
"239",1.60922719362281e-36,0.876077445599637,0.73,0.398,3.97704408631941e-32,"4","CNN3"
"240",3.80487335311847e-34,0.766727663931751,0.438,0.14,9.40336400489698e-30,"4","FN1"
"241",8.68407400593233e-34,0.800713935524257,0.629,0.286,2.14618204982611e-29,"4","PFKP"
"242",2.96390586668918e-33,1.15718201109817,0.469,0.175,7.32499695893564e-29,"4","BTG2"
"243",3.03824887171071e-33,0.977098772963001,0.668,0.329,7.50872826154586e-29,"4","HSPB1"
"244",1.40919718410085e-31,0.890200706096141,0.578,0.249,3.48268992078685e-27,"4","FOSB"
"245",2.17735542590907e-28,0.787365163428436,0.578,0.257,5.38111619959168e-24,"4","ALDOC"
"246",7.27768766707571e-28,0.875066247622812,0.344,0.107,1.79860773004109e-23,"4","HILPDA"
"247",3.15094514223721e-27,0.765192961003582,0.594,0.279,7.78724582452504e-23,"4","PNRC1"
"248",1.7702854307367e-26,0.880289570891562,0.277,0.072,4.37508341352269e-22,"4","FAM180A"
"249",2.28892130575378e-26,0.779573225488208,0.453,0.179,5.65684011503989e-22,"4","GADD45A"
"250",4.74297759873773e-24,0.802581987393431,0.27,0.073,1.17217948375204e-19,"4","MT1M"
"251",3.33710339090758e-83,1.62003390203347,0.819,0.269,8.24731732028899e-79,"5","SOX11"
"252",3.17305935624e-73,1.14558658436932,0.456,0.062,7.84189889301153e-69,"5","ELAVL4"
"253",1.41390151617632e-71,1.83058895159564,0.689,0.188,3.49431620707817e-67,"5","MIAT"
"254",1.47603153395226e-68,1.65945039458173,0.642,0.171,3.64786433300962e-64,"5","STMN2"
"255",5.89806294922989e-62,1.28620668847798,0.508,0.102,1.45764727727267e-57,"5","HMP19"
"256",1.44951265249102e-55,1.23813588632826,0.461,0.093,3.5823255693663e-51,"5","NSG1"
"257",7.50006299483067e-51,0.946113629324645,0.29,0.034,1.85356556854245e-46,"5","RMST"
"258",3.27057910828073e-45,1.17400720566592,0.264,0.032,8.082909208205e-41,"5","DLX5"
"259",5.68631620416089e-44,1.13568624558353,0.56,0.172,1.40531618669632e-39,"5","CD24"
"260",2.63463587962566e-43,1.19349886309569,0.829,0.467,6.51123911290685e-39,"5","SOX4"
"261",1.39042460161122e-39,0.941943711134149,0.456,0.117,3.43629536042196e-35,"5","RCOR2"
"262",9.53751660947182e-36,1.04794950530203,0.358,0.081,2.35710185486486e-31,"5","RND3"
"263",2.62232568850627e-32,1.61784558004062,0.269,0.05,6.48081570657439e-28,"5","CRABP1"
"264",4.58463639552453e-32,0.791761388939761,0.337,0.076,1.13304703878993e-27,"5","INSM1"
"265",2.50192700729645e-31,1.26063124045373,0.668,0.335,6.18326240583246e-27,"5","MEG3"
"266",9.48848313657241e-31,0.757247886026908,0.746,0.384,2.34498372237251e-26,"5","ARL4C"
"267",1.00531085123508e-30,0.893258885941789,0.699,0.371,2.48452523774237e-26,"5","NREP"
"268",2.0717551854628e-29,0.916215091600578,0.601,0.26,5.12013576535275e-25,"5","BASP1"
"269",1.36209275065031e-28,0.866978929461943,0.912,0.69,3.36627602395719e-24,"5","STMN1"
"270",8.87621013998684e-27,0.851600897537393,0.715,0.405,2.19366657399635e-22,"5","MLLT11"
"271",2.30914047536416e-26,0.788743044161953,0.383,0.117,5.70680977081499e-22,"5","CDK5R1"
"272",1.15598538510107e-25,0.757416371543926,0.902,0.714,2.85690228073878e-21,"5","TUBB2B"
"273",1.18309952784979e-25,0.94022015833707,0.399,0.131,2.92391217312796e-21,"5","GPC2"
"274",3.87446441879193e-25,0.916679944430912,0.679,0.384,9.57535136460237e-21,"5","TCF4"
"275",4.82164056617562e-25,0.870354476124765,0.777,0.514,1.19162024952464e-20,"5","TUBB2A"
