"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"89",5.61898983840718e-18,0.458754650148952,0.412,0.246,1.29214290324011e-13,"1","H2AFV"
"90",8.98082124141506e-18,0.465568338033599,0.424,0.259,2.06522965267581e-13,"1","ANAPC11"
"91",9.3838205245523e-18,0.505980002025205,0.257,0.126,2.15790336782605e-13,"1","LSM4"
"92",1.12762364320837e-16,0.409226916398064,0.359,0.204,2.59308332992196e-12,"1","SNRPE"
"93",3.95524729473404e-16,0.425000625211453,0.397,0.239,9.0954866789704e-12,"1","RP11-452G18.2"
"94",1.23438207196134e-15,0.427422706931548,0.333,0.192,2.8385850126823e-11,"1","SNRPB"
"95",1.76953244128139e-15,0.435786454616724,0.26,0.132,4.06921680197068e-11,"1","TMPO"
"96",2.83285414859768e-15,0.42349475553351,0.331,0.19,6.51443140011522e-11,"1","RPL35P2"
"97",7.4700169203529e-15,0.400057286388687,0.523,0.368,1.71780509100435e-10,"1","PTMAP5"
"98",1.13853238113034e-13,0.424644121531877,0.407,0.266,2.61816906364732e-09,"1","PTMAP2"
"99",2.22953071180024e-12,0.427559938471786,0.252,0.141,5.12702882485583e-08,"1","LSM3"
"100",1.16241660367719e-09,0.405553366209213,0.264,0.165,2.67309322181608e-05,"1","MZT2A"
"101",0,2.42453628695648,0.818,0.134,0,"2","AQP4"
"102",8.49971647105045e-291,2.51218109057088,0.907,0.273,1.95459479968276e-286,"2","GFAP"
"103",1.41007905063882e-271,2.33184967889826,0.717,0.117,3.24261778484902e-267,"2","ID3"
"104",1.70934767503072e-244,1.93865818804448,0.956,0.457,3.93081591350064e-240,"2","CLU"
"105",3.51090942404848e-211,2.5542833427061,0.912,0.487,8.07368731154189e-207,"2","CRYAB"
"106",3.58936574693042e-202,1.83250258733124,0.783,0.243,8.2541054716412e-198,"2","ITM2C"
"107",6.70685697604101e-198,1.9024247883848,0.547,0.078,1.54230883021039e-193,"2","GJA1"
"108",5.54156400670761e-189,1.61337349966933,0.396,0.028,1.27433805898248e-184,"2","HSPB8"
"109",1.03084410595492e-158,1.54524848453306,0.88,0.467,2.37052910605393e-154,"2","FOS"
"110",2.80301036775852e-151,1.70293550018595,0.745,0.264,6.4458026416975e-147,"2","EGR1"
"111",1.3235691387958e-145,1.46784259727818,0.385,0.044,3.04367959157482e-141,"2","ID4"
"112",4.79170669622531e-143,1.61733448819054,0.327,0.027,1.10190087186397e-138,"2","AQP1"
"113",2.71145022266555e-141,1.32355283671797,0.87,0.472,6.2352509320417e-137,"2","C1orf61"
"114",1.99658596418818e-134,1.5379462272171,0.544,0.127,4.59134908324713e-130,"2","ALDOC"
"115",2.61248241679089e-132,1.28688093685876,0.319,0.029,6.00766456565233e-128,"2","MYBPC1"
"116",8.91446125140103e-132,1.3702151087477,0.288,0.021,2.04996950937218e-127,"2","CD44"
"117",8.81741945618361e-124,1.40039171943065,0.814,0.386,2.02765377814398e-119,"2","APOE"
"118",3.48894657772987e-120,1.3237924571758,0.701,0.257,8.02318155014762e-116,"2","MT1X"
"119",1.55323771852914e-111,1.28179432935302,0.526,0.135,3.57182545752961e-107,"2","MT1G"
"120",7.83896132736871e-111,1.26202426428807,0.735,0.338,1.80264754684171e-106,"2","CNN3"
"121",4.39525222440008e-108,1.39990374995629,0.562,0.174,1.01073220152304e-103,"2","FADS2"
"122",3.86963023329225e-107,1.44063023977199,0.609,0.203,8.89860168447885e-103,"2","CHI3L1"
"123",4.18750620015541e-105,1.42403226993617,0.666,0.259,9.62958925787738e-101,"2","ZFP36"
"124",3.41607901457848e-96,1.22095250079481,0.451,0.11,7.85561530192468e-92,"2","ATP1B2"
"125",1.3106940751191e-91,1.17005950576329,0.693,0.307,3.01407209514388e-87,"2","JUNB"
"126",8.62768493983087e-90,1.15320179516285,0.557,0.186,1.98402242876351e-85,"2","TIMP3"
"127",7.23366945848985e-89,1.14237513692529,0.283,0.041,1.66345462867433e-84,"2","MASP1"
"128",1.29443601748473e-88,1.40606185434406,0.4,0.094,2.97668506580788e-84,"2","CYR61"
"129",1.17809691839827e-85,1.12882225220257,0.536,0.177,2.70915167354866e-81,"2","RHOB"
"130",2.42946710593521e-84,1.10282812762902,0.558,0.194,5.5868025568086e-80,"2","MT1E"
"131",2.8297169180288e-84,1.2282585053882,0.584,0.224,6.50721702469903e-80,"2","NCAN"
"132",2.98664956073097e-83,1.11190049357715,0.456,0.128,6.86809932985694e-79,"2","AGT"
"133",8.1015996012582e-82,1.2114094827001,0.555,0.203,1.86304384430534e-77,"2","ZFP36L2"
"134",7.81441671989039e-81,1.32487519680382,0.633,0.291,1.79700326890599e-76,"2","SPARCL1"
"135",8.0380534801168e-81,1.36203330103896,0.467,0.146,1.84843077828766e-76,"2","SOD2"
"136",2.81886494210878e-79,1.05339046914081,0.27,0.042,6.48226182087335e-75,"2","UG0898H09"
"137",6.83587922179829e-78,1.1788378126558,0.575,0.226,1.57197878584473e-73,"2","CEBPD"
"138",1.17934084434717e-75,1.15859066588719,0.62,0.271,2.71201220566076e-71,"2","JUN"
"139",1.70404334058285e-74,1.11108052359033,0.538,0.204,3.91861806600432e-70,"2","IFITM3"
"140",9.81608036150051e-73,1.15746289038303,0.349,0.083,2.25730583993066e-68,"2","DCLK1"
"141",6.42867720850919e-65,1.10482283089013,0.737,0.484,1.47833861086877e-60,"2","S100A6"
"142",4.06609576740136e-64,1.0646511352475,0.4,0.122,9.35039382671617e-60,"2","BAALC"
"143",3.26872950729006e-62,1.07067499927359,0.332,0.087,7.51677037496422e-58,"2","GADD45A"
"144",4.15748503052819e-61,1.01866385973452,0.339,0.091,9.56055257620262e-57,"2","AHCYL1"
"145",7.42427844128838e-58,1.05282794092151,0.391,0.127,1.70728707035868e-53,"2","SOX9"
"146",1.9364025120649e-57,1.10894470359191,0.314,0.082,4.45295121674444e-53,"2","CTGF"
"147",2.07785732262582e-53,1.03798126827698,0.281,0.071,4.77824069911034e-49,"2","LRIG1"
"148",3.21566291438634e-52,1.05966033244438,0.352,0.114,7.39473843792282e-48,"2","EMP1"
"149",7.54318070537657e-52,1.07973562338946,0.427,0.169,1.7346298350084e-47,"2","NUDT4"
"150",3.37577336302395e-46,1.0537555102022,0.456,0.194,7.76292842560987e-42,"2","IFI6"
"151",0,3.51231893526018,0.994,0.171,0,"3","CD74"
"152",0,3.48911311208708,0.969,0.125,0,"3","C1QB"
"153",0,3.41546682575783,0.993,0.519,0,"3","SPP1"
"154",0,3.32703861784271,0.917,0.116,0,"3","FCGBP"
"155",0,3.03414972774415,0.909,0.154,0,"3","APOC1"
"156",0,3.00980176483657,0.948,0.169,0,"3","HLA-DRA"
"157",0,2.97429425653005,0.891,0.07,0,"3","HLA-DRB1"
"158",0,2.94791850817784,0.904,0.09,0,"3","SRGN"
"159",0,2.91900858769382,0.869,0.073,0,"3","C1QA"
"160",0,2.79824134187437,0.847,0.073,0,"3","C3"
"161",0,2.74165478076128,0.784,0.056,0,"3","LAPTM5"
"162",0,2.73294888998875,0.774,0.034,0,"3","C1QC"
"163",0,2.67903478183373,0.795,0.06,0,"3","HLA-DPA1"
"164",0,2.46586384717776,0.667,0.048,0,"3","TYROBP"
"165",0,2.4402763854918,0.882,0.209,0,"3","CTSB"
"166",0,2.4082826142781,0.595,0.034,0,"3","OLR1"
"167",0,2.392999075355,0.63,0.051,0,"3","RNASET2"
"168",0,2.25674261491672,0.577,0.031,0,"3","FCER1G"
"169",0,2.19051508651398,0.573,0.034,0,"3","CD163"
"170",0,2.11758182879918,0.462,0.005,0,"3","HLA-DRB6"
"171",6.37974362019651e-308,2.1916008222288,0.501,0.016,1.46708584290039e-303,"3","TREM2"
"172",6.64763651157573e-297,2.27841946525139,0.599,0.048,1.52869049220196e-292,"3","HLA-DPB1"
"173",8.23837679690303e-296,1.97444223690122,0.797,0.134,1.89449712821582e-291,"3","A2M"
"174",1.71231646156577e-284,2.14164830762817,0.614,0.057,3.93764293501665e-280,"3","NPC2"
"175",6.43934708917066e-283,2.20883120221364,0.835,0.19,1.48079225662569e-278,"3","SAT1"
"176",1.46276498541367e-275,2.13178412654945,0.436,0.011,3.36377436045728e-271,"3","APOC1P1"
"177",1.19377907231153e-268,1.97565788496641,0.959,0.431,2.74521435468758e-264,"3","HLA-B"
"178",2.80912419490872e-267,2.31080623015025,0.697,0.107,6.45986199861209e-263,"3","SGK1"
"179",1.15294913711528e-261,2.25318240913827,0.542,0.044,2.6513218357103e-257,"3","STAB1"
"180",2.20870625646949e-261,2.81298555543432,0.662,0.096,5.07914090737723e-257,"3","CCL4"
"181",5.23606439803862e-258,2.10201325454151,0.51,0.035,1.20408536897296e-253,"3","CD83"
"182",1.65896079618823e-255,2.20556687567132,0.494,0.032,3.81494624691445e-251,"3","RGS1"
"183",2.36375013426348e-255,2.08177659902534,0.595,0.066,5.4356798087523e-251,"3","CYBA"
"184",2.46384781431373e-253,2.10884097921993,0.457,0.022,5.66586443379585e-249,"3","CD14"
"185",1.64795040685293e-252,1.96888845070006,0.891,0.311,3.789626755599e-248,"3","GPX1"
"186",9.09480162679365e-252,1.91975652851805,0.449,0.021,2.09144058209747e-247,"3","ALOX5AP"
"187",5.07739361296771e-250,2.28761755766609,0.481,0.03,1.16759743523806e-245,"3","GPR183"
"188",2.23855323756759e-246,1.92738283818913,0.401,0.012,5.14777702511043e-242,"3","CYBB"
"189",1.49946374349954e-245,2.03439469114358,0.503,0.038,3.44816682455153e-241,"3","SLC2A5"
"190",3.76876439404937e-245,1.91214887997248,0.405,0.013,8.66665060055593e-241,"3","AIF1"
"191",1.10762109692585e-242,2.05629171220411,0.433,0.02,2.54708547449068e-238,"3","MS4A7"
"192",1.05796466409071e-240,2.12756657667591,0.8,0.211,2.43289554154299e-236,"3","CTSD"
"193",1.34121250702972e-233,2.16887064416343,0.54,0.056,3.08425228116555e-229,"3","MAFB"
"194",1.49991139536896e-233,2.40948220573158,0.477,0.035,3.44919624479046e-229,"3","CCL4L2"
"195",2.38396180138876e-233,1.92132492570361,0.44,0.025,5.48215855847358e-229,"3","SLCO2B1"
"196",2.60517570762555e-230,2.14339845799168,0.54,0.059,5.99086205725572e-226,"3","NR4A3"
"197",2.15992175659279e-205,1.99296906978733,0.451,0.039,4.96695607146077e-201,"3","PLIN2"
"198",8.17955764084372e-189,2.50937897506257,0.475,0.058,1.88097107508842e-184,"3","CCL3"
"199",5.98112174433786e-178,2.02604593924829,0.667,0.172,1.37541875632794e-173,"3","NEAT1"
"200",1.40140327705611e-172,1.94520444215364,0.416,0.042,3.22266697591822e-168,"3","IER3"
"201",3.83442971308092e-218,1.78415890352875,0.69,0.089,8.81765456820088e-214,"4","TOP2A"
"202",1.5286295955008e-217,1.7431181153227,0.799,0.137,3.51523661781363e-213,"4","PTTG1"
"203",2.19061364239689e-195,1.55350475488575,0.433,0.026,5.0375351320559e-191,"4","CDC20"
"204",4.49920725667955e-188,1.36092482381153,0.405,0.023,1.03463770074603e-183,"4","PTTG2"
"205",1.57256178483691e-187,1.52601135774559,0.427,0.028,3.61626308041095e-183,"4","PTTG3P"
"206",5.42139345713191e-151,1.32875945350102,0.366,0.026,1.24670363940205e-146,"4","CCNB2"
"207",2.20121166045066e-148,1.51522789587374,0.595,0.098,5.06190633437233e-144,"4","UBE2C"
"208",4.21892279418041e-142,1.45348800835316,0.483,0.061,9.70183485749727e-138,"4","CENPF"
"209",1.44699736524501e-141,1.44757771603499,0.732,0.175,3.32751514111742e-137,"4","HMGB2"
"210",7.28049340693275e-141,1.33579961180892,0.43,0.045,1.67422226385826e-136,"4","CCNB1"
"211",7.74707069228868e-112,1.20364937385243,0.408,0.054,1.7815163763987e-107,"4","TPX2"
"212",4.27556063442839e-110,1.26279171661889,0.441,0.068,9.83207923493152e-106,"4","BIRC5"
"213",4.84348481607989e-103,1.01581978754442,0.251,0.017,1.11380776830573e-98,"4","TROAP"
"214",9.85332028123289e-102,1.32922111563354,0.751,0.256,2.26586953187231e-97,"4","ARL6IP1"
"215",3.48770052658577e-100,1.06791697584285,0.332,0.039,8.02031613093663e-96,"4","PRC1"
"216",6.42608606308342e-96,1.27972142106879,0.771,0.297,1.47774275106666e-91,"4","UBE2S"
"217",2.75565765409753e-89,0.88964260424339,0.969,0.672,6.33691034136268e-85,"4","TUBA1B"
"218",1.58139935374502e-87,1.04491339202083,0.832,0.357,3.63658595387205e-83,"4","HMGN2"
"219",1.2360437352292e-84,1.09985739269059,0.687,0.227,2.84240617353308e-80,"4","TUBA1C"
"220",3.2445084745112e-75,0.938011737499704,0.293,0.041,7.46107168798596e-71,"4","FAM64A"
"221",1.0665487428706e-66,0.926906362957876,0.338,0.063,2.45263548910524e-62,"4","FOXM1"
"222",3.75532031836655e-63,1.02984226225353,0.427,0.108,8.63573460411572e-59,"4","KPNA2"
"223",5.9505602101041e-62,0.955333531798806,0.749,0.349,1.36839082591554e-57,"4","NUCKS1"
"224",1.43721246590321e-60,0.895553214074046,0.33,0.065,3.30501378659102e-56,"4","HMGB3"
"225",6.38706944252579e-60,0.953784092643968,0.346,0.074,1.46877048900323e-55,"4","SMC4"
"226",3.06842836996178e-59,0.842771170786854,0.827,0.458,7.0561578795641e-55,"4","HMGB1"
"227",9.23893402352107e-49,0.849585675760722,0.595,0.246,2.12458526804891e-44,"4","HN1"
"228",2.63724620869945e-48,0.767902740154115,0.872,0.563,6.06461138152526e-44,"4","LGALS1"
"229",8.77272271617189e-48,0.822515292932083,0.433,0.131,2.01737531581089e-43,"4","HMGB1P5"
"230",2.66812915007786e-43,0.649074046609747,0.799,0.442,6.13562979351905e-39,"4","STMN1"
"231",1.06766024601839e-42,0.734924035235888,0.296,0.071,2.4551915017439e-38,"4","CKS1B"
"232",4.86960058844094e-41,0.737239301410597,0.26,0.059,1.11981335131788e-36,"4","CKAP2"
"233",9.85444501363295e-40,0.812036736649668,0.52,0.213,2.26612817533503e-35,"4","CKS2"
"234",2.07907139192375e-37,0.745792811458742,0.279,0.072,4.78103257286784e-33,"4","HMGB1P1"
"235",3.73245699149503e-37,0.805544990563645,0.271,0.069,8.58315809764197e-33,"4","CKAP5"
"236",2.26719260194953e-35,0.793018390372972,0.346,0.111,5.21363610744315e-31,"4","RP11-386G11.10"
"237",5.10870920127761e-33,0.703731033929065,0.62,0.313,1.1747987679258e-28,"4","H2AFZ"
"238",5.85262039989309e-33,0.681661638288888,0.374,0.13,1.34586858715942e-28,"4","TMPO"
"239",2.459997265048e-32,0.610656300410146,0.282,0.081,5.65700971070438e-28,"4","RP11-701I24.1"
"240",1.80481804694176e-31,0.660397463800754,0.718,0.42,4.15035958074728e-27,"4","CALM2"
"241",8.4833230808542e-30,0.6752157063364,0.271,0.081,1.95082497567323e-25,"4","RP11-673C5.1"
"242",6.02385536568388e-29,0.608959662361983,0.38,0.142,1.38524577989267e-24,"4","LSM5"
"243",2.48492876825489e-28,0.615701838481558,0.335,0.12,5.71434219547895e-24,"4","TUBAP2"
"244",4.57845440789708e-28,0.641445287440518,0.531,0.255,1.05286137564001e-23,"4","CALM3"
"245",2.41862699546374e-25,0.604077330793203,0.514,0.248,5.56187463876842e-21,"4","H2AFV"
"246",6.36673991684353e-24,0.623745226246703,0.307,0.116,1.46409551127734e-19,"4","HDGF"
"247",1.33841635505062e-22,0.626254280623601,0.293,0.111,3.0778222500744e-18,"4","RPL12P38"
"248",4.01039155244438e-22,0.592237256847599,0.385,0.171,9.22229641400109e-18,"4","HP1BP3"
"249",5.46609026063696e-22,0.567411294389635,0.469,0.231,1.25698211633608e-17,"4","TUBB4B"
"250",8.47684953458534e-22,0.566464760517305,0.26,0.092,1.94933631897324e-17,"4","DTYMK"
"251",4.62350122500282e-138,1.51900441745987,0.38,0.03,1.06322034170165e-133,"5","SHD"
"252",2.51174597235871e-88,1.41745583518202,0.327,0.039,5.7760110380361e-84,"5","TUBB4A"
"253",3.18996340786645e-80,1.37265304412779,0.296,0.034,7.33563985272968e-76,"5","CD24"
"254",2.03942592859838e-76,1.47537459372437,0.63,0.204,4.68986386540483e-72,"5","SOX4"
"255",2.40224381258395e-70,1.53824461631188,0.349,0.059,5.52419987141804e-66,"5","RP11-161M6.2"
"256",9.32907197876269e-70,1.27841299671323,0.394,0.075,2.14531339223627e-65,"5","DCX"
"257",1.278950395528e-69,0.868748364868023,0.972,0.781,2.94107432955618e-65,"5","TUBA1A"
"258",9.29979805639045e-69,1.45858691948892,0.451,0.105,2.13858156104755e-64,"5","SOX11"
"259",6.80621480597372e-68,1.36372463954639,0.37,0.068,1.56515715678172e-63,"5","NNAT"
"260",8.37566885332673e-59,1.21249646946999,0.363,0.075,1.92606880951101e-54,"5","ELAVL3"
"261",1.37905494348254e-53,1.11185188737286,0.391,0.092,3.17127474803245e-49,"5","GADD45G"
"262",8.4221459284734e-52,1.18395914393422,0.437,0.12,1.93675667771174e-47,"5","DLL3"
"263",3.75956426385234e-49,1.14159166987924,0.542,0.196,8.64549398115485e-45,"5","NCAM1"
"264",1.73233074040172e-47,1.69718280087596,0.363,0.092,3.98366777062779e-43,"5","PLP1"
"265",2.00484689250148e-44,0.89315024437406,0.729,0.375,4.61034591399641e-40,"5","MARCKSL1"
"266",5.13727130579683e-44,1.17847090923372,0.338,0.085,1.18136690948104e-39,"5","STMN4"
"267",6.91552052698542e-40,1.07914672245164,0.338,0.091,1.59029310038557e-35,"5","SMOC1"
"268",1.99128791690228e-32,0.898364752801002,0.264,0.067,4.57916569370849e-28,"5","ZNF462"
"269",3.43294610603085e-32,1.10352689461547,0.394,0.146,7.89440286542854e-28,"5","CNP"
"270",7.85433500713404e-32,1.1095174233049,0.317,0.097,1.80618287824054e-27,"5","HMGCS1"
"271",1.58424407141948e-31,0.91229690826991,0.296,0.084,3.64312766663624e-27,"5","PCBP4"
"272",1.9514556307013e-31,0.944686654300308,0.423,0.16,4.48756736836072e-27,"5","DPYSL3"
"273",2.68235862259773e-30,0.78636528010809,0.732,0.456,6.16835188852574e-26,"5","STMN1"
"274",3.46805611973664e-30,1.39087466260422,0.296,0.091,7.97514185294637e-26,"5","RBP1"
"275",1.60455721663445e-28,0.992537484677309,0.296,0.092,3.68983977537259e-24,"5","SOX8"
"276",5.01680556323411e-28,0.874264528780323,0.405,0.16,1.15366460732131e-23,"5","MIDN"
"277",1.33980101950632e-26,0.895731840438483,0.264,0.077,3.08100642445673e-22,"5","ZEB2"
"278",2.31818882825096e-25,0.854850188819038,0.44,0.199,5.3309070294459e-21,"5","RPAIN"
"279",1.01662737901003e-23,0.883326322862532,0.489,0.246,2.33783632077147e-19,"5","TCF4"
