"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","RNA_snn_res.0.8","seurat_clusters"
"cell_326","cell",6491,2756,1.91033739023263,"3","3"
"cell_327","cell",6473,2454,0.0772439363509965,"3","3"
"cell_328","cell",6420,2625,0.109034267912773,"4","4"
"cell_329","cell",6413,2492,2.41696553874942,"10","10"
"cell_330","cell",6409,2668,0.546107036979248,"5","5"
"cell_331","cell",6401,2822,2.8589282924543,"5","5"
"cell_332","cell",6401,2586,0,"3","3"
"cell_333","cell",6396,2903,0.187617260787992,"1","1"
"cell_334","cell",6394,2693,0.203315608382859,"3","3"
"cell_335","cell",6386,2677,0.0313185092389602,"3","3"
"cell_336","cell",6385,2801,1.62881754111198,"0","0"
"cell_337","cell",6382,2830,1.50423064869947,"5","5"
"cell_338","cell",6375,2776,0.188235294117647,"1","1"
"cell_339","cell",6376,2733,2.22710163111669,"6","6"
"cell_340","cell",6371,2706,0.863286768168262,"6","6"
"cell_341","cell",6374,2730,0.203953561342956,"1","1"
"cell_342","cell",6367,2405,0.047117951939689,"1","1"
"cell_343","cell",6362,2655,0.0157183275699466,"1","1"
"cell_344","cell",6368,2825,4.45979899497487,"0","0"
"cell_345","cell",6367,2796,0.204177791738652,"1","1"
"cell_346","cell",6360,2402,0.110062893081761,"1","1"
"cell_347","cell",6358,2516,0,"4","4"
"cell_348","cell",6352,2757,2.88098236775819,"0","0"
"cell_349","cell",6353,2484,0.849992129702503,"1","1"
"cell_350","cell",6347,2854,0.189065700330865,"4","4"
"cell_351","cell",6347,2621,0.567197100992595,"4","4"
"cell_352","cell",6345,2688,0.141843971631206,"4","4"
"cell_353","cell",6341,2662,3.83220312253588,"0","0"
"cell_354","cell",6334,2662,0.0315756236185665,"5","5"
"cell_355","cell",6335,2996,3.80426203630623,"5","5"
"cell_356","cell",6327,2704,0.0790263948158685,"8","8"
"cell_357","cell",6326,2765,0.126462219411951,"3","3"
"cell_358","cell",6315,2848,0.63341250989707,"11","11"
"cell_359","cell",6307,2617,1.63310607261773,"0","0"
"cell_360","cell",6294,2682,3.49539243724182,"0","0"
"cell_361","cell",6296,2768,0.762388818297332,"0","0"
"cell_362","cell",6279,2744,0.366300366300366,"3","3"
"cell_363","cell",6287,2749,1.04978527119453,"10","10"
"cell_364","cell",6278,2710,0.0796431984708506,"6","6"
"cell_365","cell",6280,2400,3.31210191082803,"7","7"
"cell_366","cell",6279,2683,1.67224080267559,"3","3"
"cell_367","cell",6253,2346,0.0319846473692628,"1","1"
"cell_368","cell",6232,2662,0.369062901155327,"3","3"
"cell_369","cell",6220,2882,0.112540192926045,"3","3"
"cell_370","cell",6217,2552,0.98118063374618,"4","4"
"cell_371","cell",6212,2790,0.676110753380554,"3","3"
"cell_372","cell",6214,2480,0.482780817508851,"4","4"
"cell_373","cell",6203,2614,0.403030791552475,"3","3"
"cell_374","cell",6207,2766,0.0644433703882713,"1","1"
"cell_375","cell",6206,2333,0.161134386077989,"1","1"
"cell_376","cell",6188,2703,0.048480930833872,"8","8"
"cell_377","cell",6193,2448,0.0645890521556596,"5","5"
"cell_378","cell",6188,2801,2.90885585003232,"0","0"
"cell_379","cell",6182,2527,0.0970559689420899,"3","3"
"cell_381","cell",6178,2686,0.0323729362253156,"3","3"
"cell_382","cell",6172,2440,0.259235255994815,"4","4"
"cell_383","cell",6166,2652,0.810898475510866,"3","3"
"cell_384","cell",6151,2675,0.682815802308568,"7","7"
"cell_385","cell",6146,2672,1.51317930361211,"0","0"
"cell_386","cell",6135,2577,2.54278728606357,"0","0"
"cell_387","cell",6135,2783,3.21108394458028,"5","5"
"cell_389","cell",6113,2614,0.93243906428922,"0","0"
"cell_390","cell",6103,2863,0.90119613304932,"5","5"
"cell_391","cell",6104,2790,0.753604193971167,"2","2"
"cell_392","cell",6098,2662,0.229583469990161,"4","4"
"cell_393","cell",6089,2728,0.114961405813763,"4","4"
"cell_394","cell",6088,2616,2.973061760841,"0","0"
"cell_395","cell",6082,2830,0.723446234791187,"3","3"
"cell_396","cell",6086,2487,1.69240880709826,"0","0"
"cell_397","cell",6069,2694,0.346020761245675,"3","3"
"cell_398","cell",6073,2399,0.065865305450354,"3","3"
"cell_400","cell",6066,2285,0.0824266402901418,"3","3"
"cell_401","cell",6053,2559,3.13893936890798,"0","0"
"cell_402","cell",6052,2793,0.34699272967614,"1","1"
"cell_403","cell",6042,2740,2.4495200264813,"3","3"
"cell_404","cell",6039,2827,1.29160457029309,"2","2"
"cell_405","cell",6027,2556,0.298656047784968,"5","5"
"cell_406","cell",6023,2415,0.0498090652498755,"3","3"
"cell_407","cell",6017,2642,0.0498587335881669,"1","1"
"cell_408","cell",6015,2763,0.315876974231089,"1","1"
"cell_409","cell",6005,2429,0.299750208159867,"1","1"
"cell_410","cell",6005,2289,2.98084929225645,"7","7"
"cell_411","cell",5997,2610,0.266800066700017,"4","4"
"cell_412","cell",5993,2485,0.517270148506591,"4","4"
"cell_413","cell",5988,2700,0.818303273213093,"4","4"
"cell_414","cell",5983,2644,0.0501420691960555,"3","3"
"cell_415","cell",5982,2356,0.150451354062187,"1","1"
"cell_416","cell",5981,2753,2.85905366995486,"0","0"
"cell_417","cell",5979,2712,0.0836260244187991,"6","6"
"cell_418","cell",5969,2361,1.42402412464399,"0","0"
"cell_419","cell",5967,2299,0.0502765208647562,"4","4"
"cell_420","cell",5956,2724,1.71255876427132,"6","6"
"cell_421","cell",5966,2351,0.0335232986925914,"3","3"
"cell_422","cell",5957,2505,2.13194561020648,"6","6"
"cell_423","cell",5929,2602,1.66975881261596,"0","0"
"cell_424","cell",5930,2614,0.0505902192242833,"1","1"
"cell_425","cell",5931,2525,3.91165064913168,"7","7"
"cell_426","cell",5933,2417,0.488791505140738,"4","4"
"cell_427","cell",5931,2642,1.50059011971,"0","0"
"cell_428","cell",5926,2516,0.0674991562605467,"6","6"
"cell_429","cell",5919,2503,0.625105592160838,"0","0"
"cell_430","cell",5919,2657,0.0844737286703835,"1","1"
"cell_431","cell",5913,2790,1.06544901065449,"5","5"
"cell_432","cell",5899,2350,2.32242753008985,"0","0"
"cell_433","cell",5898,2247,2.28891149542218,"0","0"
"cell_434","cell",5876,2095,0.187202178352621,"4","4"
"cell_436","cell",5861,2286,0.017061934823409,"3","3"
"cell_437","cell",5856,2361,0.102459016393443,"3","3"
"cell_438","cell",5837,2826,1.54188795614185,"3","3"
"cell_439","cell",5828,2625,3.36307481125601,"3","3"
"cell_440","cell",5833,2272,0.0342876735813475,"3","3"
"cell_441","cell",5829,2761,2.77920741121976,"0","0"
"cell_442","cell",5829,2355,0.0686224052153028,"1","1"
"cell_443","cell",5827,2812,0.943881928951433,"1","1"
"cell_444","cell",5827,2319,0.13729191693839,"6","6"
"cell_445","cell",5821,2517,0.051537536505755,"5","5"
"cell_446","cell",5815,2507,0.0515907136715391,"1","1"
"cell_447","cell",5807,2535,1.25710349578095,"2","2"
"cell_448","cell",5805,2481,0.258397932816538,"2","2"
"cell_449","cell",5802,2209,0.189589796621855,"4","4"
"cell_450","cell",5799,2523,0.396620106914985,"1","1"
"cell_451","cell",5790,2602,0.259067357512953,"1","1"
"cell_452","cell",5787,2443,1.15776740971142,"0","0"
"cell_453","cell",5782,2479,0.63991698374265,"3","3"
"cell_454","cell",5772,2675,0.554400554400554,"3","3"
"cell_455","cell",5774,2453,0.658122618635262,"5","5"
"cell_456","cell",5765,3003,2.3937554206418,"3","3"
"cell_457","cell",5771,2723,2.82446716340322,"3","3"
"cell_458","cell",5766,2429,4.54387790496011,"0","0"
"cell_459","cell",5767,2296,0.0173400381480839,"3","3"
"cell_460","cell",5765,2671,3.01821335646141,"5","5"
"cell_461","cell",5762,2436,0.1041305102395,"1","1"
"cell_462","cell",5753,2274,0.208586824265601,"3","3"
"cell_463","cell",5742,2571,0,"8","8"
"cell_464","cell",5754,2377,0.0347584289190129,"1","1"
"cell_465","cell",5753,2149,0.0521467060664001,"3","3"
"cell_466","cell",5732,2470,1.58757850662945,"5","5"
"cell_467","cell",5734,2215,0.069759330310429,"1","1"
"cell_468","cell",5729,2569,0.558561703613196,"3","3"
"cell_469","cell",5730,2218,0.0349040139616056,"1","1"
"cell_470","cell",5727,2414,0.104766893661603,"5","5"
"cell_471","cell",5716,2674,4.39118264520644,"5","5"
"cell_472","cell",5714,2539,0.612530626531327,"6","6"
"cell_473","cell",5721,2832,0.664219542038105,"1","1"
"cell_474","cell",5719,2711,0.804336422451478,"5","5"
"cell_475","cell",5717,2288,0.0524750743396886,"1","1"
"cell_476","cell",5712,2321,0.140056022408964,"3","3"
"cell_477","cell",5708,2438,4.30974071478627,"10","10"
"cell_478","cell",5705,2235,0.315512708150745,"6","6"
"cell_479","cell",5704,2502,0.227910238429173,"1","1"
"cell_480","cell",5702,2314,1.19256401262715,"0","0"
"cell_481","cell",5701,2706,0.140326258551131,"3","3"
"cell_482","cell",5697,2437,1.26382306477093,"0","0"
"cell_483","cell",5693,2189,0.544528368171439,"10","10"
"cell_484","cell",5690,2450,0.15817223198594,"4","4"
"cell_485","cell",5682,2480,0.404787046814502,"0","0"
"cell_486","cell",5680,2697,1.25,"0","0"
"cell_487","cell",5682,2551,3.37909186906019,"0","0"
