"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"1",0,2.32809250733664,0.775,0.102,0,"0","AQP4"
"2",0,2.15914205992522,0.991,0.542,0,"0","CLU"
"3",0,2.08233560041972,0.761,0.089,0,"0","ALDOC"
"4",0,1.95200843690639,0.987,0.596,0,"0","SPARCL1"
"5",0,1.9442725006465,1,0.907,0,"0","CST3"
"6",0,1.85175760546449,0.985,0.494,0,"0","APOE"
"7",1.51874657124932e-294,2.44144521363665,0.75,0.109,3.82891198077667e-290,"0","GFAP"
"8",8.54616075071962e-272,1.80067918157725,0.903,0.323,2.15457258686392e-267,"0","ITM2C"
"9",4.77921534093742e-270,1.8895386907663,0.754,0.129,1.20488797960373e-265,"0","NTRK2"
"10",5.14462540826179e-257,1.28064972439768,0.99,0.692,1.29701151167688e-252,"0","C1orf61"
"11",1.63865747619783e-247,1.77442288656184,0.749,0.152,4.13121936324234e-243,"0","GJA1"
"12",2.87881466667021e-243,1.56098397052882,0.887,0.321,7.25777965614226e-239,"0","SLC1A3"
"13",9.58209721343372e-228,1.4583041119862,0.898,0.409,2.41574252847877e-223,"0","CPE"
"14",4.89473168250775e-208,1.67019085294403,0.598,0.085,1.23401080447703e-203,"0","AGT"
"15",1.05967793862794e-177,1.25383121681037,0.861,0.374,2.67155405107491e-173,"0","ATP1A2"
"16",1.86184046688348e-169,1.29947672208339,0.819,0.339,4.69388600105995e-165,"0","SLC1A2"
"17",2.29301840248852e-169,1.47527506378132,0.506,0.07,5.7809286945138e-165,"0","FAM107A"
"18",1.22648811167098e-149,1.36487139505131,0.431,0.05,3.09209917833371e-145,"0","NDRG4"
"19",2.87409351203557e-146,1.11504601778025,0.804,0.356,7.24587715319288e-142,"0","NDRG2"
"20",1.07457981644822e-141,1.23487426758252,0.758,0.306,2.7091231752476e-137,"0","GLUL"
"21",6.44721815421512e-141,1.2675426660811,0.376,0.033,1.62540816885917e-136,"0","LIX1"
"22",1.13005422700439e-138,1.30266468634264,0.504,0.096,2.84897971170077e-134,"0","EDNRB"
"23",3.36164101096916e-138,1.31682063437995,0.415,0.052,8.47503315275435e-134,"0","ADCYAP1R1"
"24",5.37471860274464e-136,1.13781116529769,0.633,0.173,1.35502030693795e-131,"0","TTYH1"
"25",2.68733878977926e-122,1.19302294318589,0.41,0.062,6.77504982291249e-118,"0","SLC6A11"
"26",3.20014284553428e-121,1.18837206631752,0.275,0.012,8.06788012787647e-117,"0","MYBPC1"
"27",2.60935608490358e-120,1.082489278847,0.639,0.206,6.57844762565042e-116,"0","MLC1"
"28",7.11492698763632e-116,1.16889451335986,0.482,0.108,1.79374424285299e-111,"0","SLC4A4"
"29",4.6548853993844e-114,1.07550242530365,0.688,0.262,1.1735431580388e-109,"0","PMP2"
"30",3.40494877747443e-111,1.19204593574415,0.333,0.039,8.58421636289079e-107,"0","NCAN"
"31",3.2398713055179e-108,0.924133365189969,0.758,0.33,8.16803954834117e-104,"0","TSC22D4"
"32",3.37829558666102e-107,1.15136277561532,0.383,0.064,8.51702100353111e-103,"0","LRIG1"
"33",2.33540185406138e-94,1.07623756705571,0.452,0.112,5.88778161427416e-90,"0","LFNG"
"34",6.4719438775418e-94,1.14241167546263,0.456,0.121,1.63164177096706e-89,"0","FGFR3"
"35",1.0174119160588e-92,0.898240015528716,0.716,0.336,2.56499718157585e-88,"0","GPM6A"
"36",1.34295798522397e-89,0.980806882442374,0.469,0.127,3.38573137654814e-85,"0","SCRG1"
"37",3.76324989820755e-88,0.905955592140598,0.554,0.186,9.48752931837105e-84,"0","PLTP"
